Order ID,Product,Quantity Ordered,Price Each,Order Date
115424,Americano (Iced),1,3.5,11/09/20 08:22
115425,Donut (Red Bean),3,2.5,11/04/20 13:00
115426,Mango Yakult Refresher,1,4.75,11/12/20 10:18
115427,Mango Yakult Refresher,1,4.75,11/12/20 05:26
115428,Dalgona Coffee (Original - Hot),1,2.75,11/28/20 09:38
115429,Latte (Caramel),2,4.25,11/26/20 12:38
115430,Dalgona Coffee (Matcha - Hot),1,3.0,11/12/20 11:35
115431,Bulgogi Bun,2,2.75,11/23/20 09:08
115432,Japanese Rolled Cake (Slice - Matcha),1,4.0,11/23/20 10:45
115433,Macaroon (Chocolate),1,2.75,11/28/20 12:17
115434,Dalgona Coffee (Original - Hot),2,2.75,11/05/20 12:13
115435,Special Japanese Pork Cutlet Lunch Set,1,12.0,11/01/20 06:39
115436,Japanese Rolled Cake (Slice - Chocolate),1,4.0,11/27/20 07:11
115437,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,11/16/20 16:03
115438,Macaroon (Pistachio),1,3.0,11/13/20 09:53
115438,Dalgona Coffee (Chocolate - Cold),2,3.25,11/13/20 09:53
115439,Special Bulgogi Lunch Set,1,12.5,11/29/20 07:47
115440,Dalgona Coffee (Original - Hot),2,2.75,11/11/20 08:44
115441,Macaroon (Pistachio),2,3.0,11/01/20 06:35
115442,Americano (Iced),1,3.5,11/03/20 14:29
115443,Green Tea Banana Bread (Slice),1,1.75,11/20/20 07:21
115443,Dalgona Coffee (Matcha - Cold),1,3.25,11/20/20 07:21
115444,Macaroon (Vanilla),1,2.75,11/27/20 04:07
115445,Dalgona Coffee (Matcha - Hot),1,3.0,11/05/20 14:20
115446,Donut (Red Bean),2,2.5,11/06/20 08:14
115447,Japanese Rolled Cake (Roll - Matcha),1,12.0,11/24/20 07:55
115447,Americano (Iced),2,3.5,11/24/20 07:55
115448,Donut (Matcha),1,2.5,11/21/20 10:33
115449,Green Tea Banana Bread (Loaf),1,4.75,11/15/20 10:18
115449,Dalgona Coffee (Matcha - Hot),1,3.0,11/15/20 10:18
115450,Americano (Hot),1,3.5,11/08/20 06:30
115451,Japanese Rolled Cake (Slice - Chocolate),4,4.0,11/17/20 09:59
115452,Macaroon (Matcha),5,3.0,11/23/20 11:38
115453,Macaroon (Green Tea),1,3.0,11/08/20 09:50
115453,Tea (Earl Grey),1,1.75,11/08/20 09:50
115454,Portguese Tart Egg Tarts (6),1,11.0,11/22/20 12:40
115455,Mango Yakult Refresher,1,4.75,11/07/20 11:09
115456,Dalgona Coffee (Matcha - Cold),1,3.25,11/25/20 11:06
115457,Americano (Iced),1,3.5,11/05/20 07:25
115458,Tea (Earl Grey),1,1.75,11/24/20 10:33
115459,Dalgona Coffee (Original - Hot),2,2.75,11/19/20 11:10
115460,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,11/09/20 05:24
115461,Japanese Rolled Cake (Slice - Ube),1,4.0,11/11/20 12:25
115462,Tamago Sando (Japanese Egg Sandwich),1,4.5,11/18/20 05:20
115463,Macaroon (Black Seasame),1,3.0,11/05/20 14:49
115464,Green Tea Banana Bread (Slice),2,1.75,11/04/20 11:25
115464,Latte (Rose),5,4.75,11/04/20 11:25
115465,Japanese Cheesecake (Full - Matcha),1,12.0,11/29/20 10:27
115466,Macaroon (Pandan Coconut),1,3.0,11/14/20 07:02
115467,Bulgogi Bun,3,2.75,11/09/20 05:00
115468,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,11/07/20 08:43
115469,Macaroon (Matcha),1,3.0,11/18/20 07:57
115470,Mango Yakult Refresher,1,4.75,11/21/20 08:48
115471,Green Tea Bun,1,2.75,11/09/20 03:25
115472,Special Vegetarian Curry Lunch Set,1,15.0,11/13/20 07:24
115473,Green Tea Banana Bread (Slice),6,1.75,11/16/20 08:24
115473,Dalgona Coffee (Original - Cold),1,3.0,11/16/20 08:24
115474,Tea (Rose),2,2.0,11/04/20 12:36
115475,Macaroon (Pistachio),1,3.0,11/22/20 09:34
115476,Milk Bread (Slice),7,1.25,11/12/20 05:18
115477,Original Croquette,3,3.0,11/07/20 08:05
115478,Tea (Lavender),1,2.0,11/16/20 10:52
115479,Macaroon (Green Tea),2,3.0,11/20/20 09:14
115480,Japanese Cheesecake (Slice - Matcha),1,4.0,11/14/20 10:17
115481,Red Bean Bun,1,2.75,11/27/20 08:09
115482,Japanese Rolled Cake (Roll - Chocolate),1,12.0,11/11/20 07:45
115483,Japanese Cheesecake (Slice - Original),1,3.75,11/23/20 11:53
115484,Coffee (Hot),1,2.25,11/16/20 06:49
115485,Macaroon (Pistachio),1,3.0,11/02/20 06:42
115485,Dalgona Coffee (Original - Hot),1,2.75,11/02/20 06:42
115486,Peach Yakult Refresher,1,4.75,11/05/20 09:04
115487,Dalgona Coffee (Matcha - Cold),1,3.25,11/04/20 07:03
115488,Japanese Rolled Cake (Slice - Matcha),1,4.0,11/11/20 09:12
115489,Donut (Ube),1,2.5,11/29/20 08:24
115489,Dalgona Coffee (Original - Hot),1,2.75,11/29/20 08:24
115490,Special Bulgogi Lunch Set,1,12.5,11/14/20 02:38
115491,Macaroon (Chocolate),2,2.75,11/14/20 14:02
115492,Tea (Green Tea),4,1.75,11/04/20 06:15
115493,Japanese Cheesecake (Full - Original),2,11.75,11/16/20 12:58
115494,Donut (Red Bean),1,2.5,11/30/20 08:03
115495,Latte (Sakura),1,4.75,11/30/20 06:30
115496,Japanese Rolled Cake (Roll - Matcha),1,12.0,11/27/20 07:44
115497,Special Vegetarian Curry Lunch Set,1,15.0,11/30/20 11:14
115498,Japanese Rolled Cake (Roll - Original),1,12.0,11/20/20 07:33
115499,Dalgona Coffee (Original - Hot),1,2.75,11/13/20 12:05
115500,Bulgogi Bun,1,2.75,11/08/20 11:08
115501,Dalgona Coffee (Original - Hot),2,2.75,11/17/20 12:01
115502,Mango Yakult Refresher,1,4.75,11/04/20 06:45
115503,Latte (Caramel),1,4.25,11/24/20 12:46
115504,Tea (Green Tea),1,1.75,11/03/20 04:16
115505,Dalgona Coffee (Original - Hot),1,2.75,11/17/20 08:52
115506,Portguese Tart Egg Tarts (Single),1,2.0,11/15/20 05:14
115507,Portguese Tart Egg Tarts (Single),1,2.0,11/02/20 10:27
115508,Latte (Matcha),2,4.75,11/01/20 08:14
115509,Japanese Cheesecake (Full - Original),1,11.75,11/07/20 04:16
115510,Macaroon (Mango),1,3.0,11/26/20 10:46
115511,Macaroon (Lavender),2,3.0,11/04/20 08:48
115512,Donut (Ube),1,2.5,11/09/20 06:21
115513,Tea (Earl Grey),2,1.75,11/04/20 12:32
115514,Coffee (Hot),1,2.25,11/14/20 05:13
115515,Dalgona Coffee (Original - Hot),1,2.75,11/09/20 07:21
115516,Macaroon (Pandan Coconut),2,3.0,11/12/20 09:54
115517,Peach Yakult Refresher,1,4.75,11/30/20 12:17
115518,Macaroon (Green Tea),2,3.0,11/17/20 11:43
115519,Bulgogi Bun,1,2.75,11/12/20 07:59
115520,Mini Cheese Tart (Matcha),1,3.75,11/24/20 05:16
115521,Macaroon (Mango),1,3.0,11/03/20 06:44
115522,Macaroon (Matcha),2,3.0,11/16/20 09:15
115523,Green Tea Banana Bread (Loaf),1,4.75,11/20/20 10:59
115524,Green Tea Banana Bread (Loaf),1,4.75,11/10/20 06:13
115525,Green Tea Banana Bread (Slice),1,1.75,11/12/20 12:41
115526,Dalgona Coffee (Original - Cold),1,3.0,11/28/20 06:37
115527,Dalgona Coffee (Matcha - Hot),1,3.0,11/25/20 11:30
115528,Macaroon (Vanilla),1,2.75,11/28/20 09:37
115528,Dalgona Coffee (Matcha - Cold),1,3.25,11/28/20 09:37
115529,Macaroon (Lavender),1,3.0,11/13/20 04:10
115529,Dalgona Coffee (Strawberry - Hot),1,3.0,11/13/20 04:10
115530,Green Tea Yakult Refresher,1,5.0,11/08/20 07:11
115531,Latte (Sakura),1,4.75,11/23/20 12:27
115532,Dalgona Coffee (Chocolate - Cold),1,3.25,11/12/20 07:02
115533,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,11/24/20 12:56
115534,Green Tea Yakult Refresher,1,5.0,11/02/20 06:30
115535,Donut (Matcha),2,2.5,11/23/20 04:40
115535,Green Tea Yakult Refresher,1,5.0,11/23/20 04:40
115536,Macaroon (Vanilla),2,2.75,11/02/20 05:34
115537,Dalgona Coffee (Matcha - Cold),1,3.25,11/20/20 05:01
115538,Donut (Matcha),1,2.5,11/30/20 07:07
115539,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,11/03/20 09:47
115540,Japanese Rolled Cake (Roll - Ube),1,12.0,11/30/20 09:06
115541,Dalgona Coffee (Original - Hot),1,2.75,11/17/20 11:10
115542,Latte (Matcha),1,4.75,11/22/20 11:23
115543,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,11/06/20 05:38
115543,Latte (Rose),1,4.75,11/06/20 05:38
115544,Macaroon (Pistachio),1,3.0,11/19/20 06:22
115545,Milk Bread (Slice),1,1.25,11/02/20 07:10
115545,Dalgona Coffee (Original - Hot),1,2.75,11/02/20 07:10
115546,Special Vegetarian Curry Lunch Set,1,15.0,11/07/20 02:47
115547,Japanese Rolled Cake (Slice - Matcha),1,4.0,11/30/20 09:09
115548,Tea (Lavender),3,2.0,11/18/20 06:41
115549,Macaroon (Lavender),1,3.0,11/06/20 07:10
115550,Special Japanese Pork Cutlet Lunch Set,1,12.0,11/09/20 13:27
115551,Macaroon (Matcha),1,3.0,11/30/20 09:56
115551,Peach Yakult Refresher,2,4.75,11/30/20 09:56
115552,Japanese Rolled Cake (Slice - Matcha),2,4.0,11/16/20 07:28
115552,Dalgona Coffee (Chocolate - Cold),1,3.25,11/16/20 07:28
115553,Coffee (Iced),2,2.5,11/16/20 09:13
115554,Latte (Sakura),2,4.75,11/12/20 12:23
115555,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,11/27/20 07:11
115556,Latte (Matcha),1,4.75,11/17/20 04:20
115557,Peach Yakult Refresher,1,4.75,11/14/20 07:58
115558,Latte (Caramel),1,4.25,11/26/20 11:32
115559,Dalgona Coffee (Matcha - Hot),2,3.0,11/27/20 10:26
115560,Japanese Rolled Cake (Slice - Original),1,4.0,11/02/20 07:41
115560,Latte (Rose),1,4.75,11/02/20 07:41
115561,Peach Yakult Refresher,1,4.75,11/06/20 12:54
115562,Green Tea Bun,2,2.75,11/27/20 09:44
115563,Peach Yakult Refresher,1,4.75,11/12/20 03:58
115564,Dalgona Coffee (Chocolate - Hot),1,3.0,11/09/20 06:53
115565,Japanese Cheesecake (Slice - Original),1,3.75,11/15/20 09:36
115566,Latte (Matcha),1,4.75,11/20/20 13:45
115567,Portguese Tart Egg Tarts (6),1,11.0,11/16/20 09:14
115568,Tea (Earl Grey),2,1.75,11/04/20 10:24
115569,Portguese Tart Egg Tarts (6),2,11.0,11/19/20 05:21
115570,Japanese Rolled Cake (Slice - Chocolate),1,4.0,11/18/20 06:39
115571,Japanese Rolled Cake (Slice - Original),1,4.0,11/15/20 12:33
115572,Milk Bread (Loaf),1,4.5,11/06/20 07:13
115573,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,11/12/20 02:00
115573,Coffee (Hot),2,2.25,11/12/20 02:00
115574,Japanese Rolled Cake (Slice - Chocolate),3,4.0,11/10/20 07:52
115575,Latte (Caramel),1,4.25,11/17/20 12:02
115576,Macaroon (Strawberry),1,2.75,11/26/20 05:23
115576,Tea (Lavender),1,2.0,11/26/20 05:23
115577,Macaroon (Pistachio),2,3.0,11/17/20 12:14
115577,Green Tea Yakult Refresher,1,5.0,11/17/20 12:14
115578,Mango Yakult Refresher,1,4.75,11/14/20 07:08
115579,Tea (Rose),2,2.0,11/17/20 05:55
115580,Latte (Sakura),2,4.75,11/13/20 10:01
115581,Japanese Cheesecake (Full - Matcha),1,12.0,11/01/20 11:35
115582,Latte (Sakura),1,4.75,11/23/20 08:36
115583,Milk Bread (Loaf),1,4.5,11/16/20 07:22
115583,Mango Yakult Refresher,1,4.75,11/16/20 07:22
115584,Macaroon (Matcha),1,3.0,11/16/20 10:53
115585,Macaroon (Vietnamese Coffee),2,3.0,11/01/20 05:45
115586,Special Vegetarian Curry Lunch Set,2,15.0,11/29/20 08:36
115587,Japanese Cheesecake (Full - Original),1,11.75,11/02/20 15:14
115588,Japanese Rolled Cake (Slice - Chocolate),2,4.0,11/23/20 10:00
115589,Mini Cheese Tart (Orginal),1,3.75,11/02/20 05:41
115590,Special Japanese Pork Cutlet Lunch Set,1,12.0,11/16/20 10:07
115591,Donut (Matcha),1,2.5,11/17/20 09:06
115592,Latte (Regular),3,4.0,11/17/20 08:17
115593,Tea (Green Tea),3,1.75,11/19/20 04:19
115594,Tea (Green Tea),1,1.75,11/24/20 08:46
115595,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,11/19/20 08:53
115595,Green Tea Yakult Refresher,2,5.0,11/19/20 08:53
115596,Tea (Sakura),4,2.0,11/05/20 06:09
115597,Donut (Red Bean),1,2.5,11/28/20 10:06
115597,Latte (Rose),2,4.75,11/28/20 10:06
115598,Macaroon (Matcha),1,3.0,11/11/20 09:28
115599,Japanese Rolled Cake (Roll - Original),1,12.0,11/16/20 12:28
115599,Mango Yakult Refresher,2,4.75,11/16/20 12:28
115600,Bulgogi Bun,4,2.75,11/27/20 03:45
115601,Macaroon (Lavender),1,3.0,11/06/20 06:17
115602,Latte (Rose),1,4.75,11/06/20 10:43
115603,Macaroon (Pistachio),1,3.0,11/25/20 06:43
115604,Dalgona Coffee (Original - Hot),1,2.75,11/04/20 10:42
115605,Japanese Rolled Cake (Roll - Matcha),1,12.0,11/17/20 05:05
115605,Americano (Hot),1,3.5,11/17/20 05:05
115606,Japanese Cheesecake (Full - Original),1,11.75,11/20/20 09:40
115607,Katsu Sando (Cripsy Chicken Katsu Sandwich),2,7.5,11/15/20 09:58
115608,Original Croquette,2,3.0,11/24/20 08:25
115609,Japanese Cheesecake (Slice - Matcha),1,4.0,11/17/20 04:53
115610,Mini Cheese Tart (Orginal),1,3.75,11/11/20 05:53
115610,Dalgona Coffee (Chocolate - Hot),2,3.0,11/11/20 05:53
115611,Macaroon (Vanilla),1,2.75,11/20/20 12:03
115612,Special Vegetarian Curry Lunch Set,1,15.0,11/16/20 10:02
115613,Macaroon (Strawberry),2,2.75,11/13/20 12:44
115613,Latte (Rose),1,4.75,11/13/20 12:44
115614,Japanese Rolled Cake (Slice - Matcha),1,4.0,11/01/20 11:05
115615,Japanese Rolled Cake (Slice - Original),1,4.0,11/16/20 08:16
115616,Japanese Rolled Cake (Slice - Chocolate),1,4.0,11/28/20 12:30
115617,Donut (Red Bean),2,2.5,11/07/20 06:00
115618,Donut (Matcha),1,2.5,11/15/20 08:05
115619,Japanese Rolled Cake (Slice - Original),1,4.0,11/26/20 12:28
115620,Japanese Cheesecake (Full - Original),1,11.75,11/12/20 06:39
115621,Mango Yakult Refresher,1,4.75,11/19/20 13:41
115622,Milk Bread (Loaf),1,4.5,11/23/20 10:29
115623,Donut (Matcha),1,2.5,11/22/20 06:26
115624,Macaroon (Pistachio),1,3.0,11/01/20 09:25
115624,Dalgona Coffee (Strawberry - Cold),3,3.25,11/01/20 09:25
115625,Japanese Cheesecake (Slice - Matcha),1,4.0,11/29/20 10:52
115626,Green Tea Yakult Refresher,2,5.0,11/07/20 11:47
115627,Japanese Rolled Cake (Slice - Ube),1,4.0,11/12/20 06:29
115628,Japanese Cheesecake (Full - Original),1,11.75,11/17/20 06:43
115629,Green Tea Bun,1,2.75,11/07/20 07:14
115630,Mango Yakult Refresher,1,4.75,11/07/20 07:27
115631,Special Bulgogi Lunch Set,1,12.5,11/19/20 06:38
115632,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,11/26/20 07:28
115633,Tea (Earl Grey),3,1.75,11/18/20 13:17
115634,Japanese Cheesecake (Full - Matcha),1,12.0,11/09/20 10:11
115635,Donut (Red Bean),2,2.5,11/30/20 10:31
115636,Green Tea Bun,2,2.75,11/09/20 08:23
115636,Green Tea Yakult Refresher,4,5.0,11/09/20 08:23
115637,Mini Cheese Tart (Orginal),1,3.75,11/02/20 12:06
115637,Dalgona Coffee (Chocolate - Cold),1,3.25,11/02/20 12:06
115638,Macaroon (Pandan Coconut),1,3.0,11/26/20 12:45
115639,Latte (Matcha),1,4.75,11/29/20 09:39
115640,Bulgogi Bun,1,2.75,11/09/20 08:45
115641,Japanese Cheesecake (Full - Original),1,11.75,11/19/20 11:38
115642,Coffee (Iced),1,2.5,11/25/20 10:49
115643,Japanese Rolled Cake (Slice - Original),3,4.0,11/19/20 10:29
115644,Coffee (Hot),1,2.25,11/25/20 03:30
115645,Milk Bread (Slice),3,1.25,11/10/20 08:38
115646,Tamago Sando (Japanese Egg Sandwich),2,4.5,11/11/20 13:36
115647,Japanese Rolled Cake (Roll - Ube),1,12.0,11/30/20 09:31
115648,Dalgona Coffee (Original - Hot),1,2.75,11/23/20 08:05
115649,Japanese Rolled Cake (Roll - Chocolate),1,12.0,11/05/20 06:37
115649,Tea (Earl Grey),1,1.75,11/05/20 06:37
115650,Dalgona Coffee (Matcha - Cold),1,3.25,11/06/20 12:52
115651,Japanese Cheesecake (Full - Original),1,11.75,11/20/20 06:18
115652,Tea (Earl Grey),3,1.75,11/24/20 12:08
115653,Dalgona Coffee (Matcha - Hot),6,3.0,11/22/20 14:02
115654,Green Tea Yakult Refresher,1,5.0,11/04/20 09:56
115655,Japanese Rolled Cake (Roll - Original),1,12.0,11/04/20 07:21
115656,Dalgona Coffee (Chocolate - Cold),2,3.25,11/08/20 13:32
115657,Latte (Matcha),1,4.75,11/05/20 09:58
115658,Latte (Matcha),1,4.75,11/26/20 10:50
115659,Coffee (Hot),1,2.25,11/17/20 10:33
115660,Milk Bread (Slice),1,1.25,11/03/20 07:14
115660,Mango Yakult Refresher,5,4.75,11/03/20 07:14
115661,Japanese Rolled Cake (Slice - Chocolate),1,4.0,11/09/20 10:22
115662,Macaroon (Pistachio),1,3.0,11/04/20 06:30
115663,Mango Yakult Refresher,1,4.75,11/19/20 08:00
115664,Japanese Rolled Cake (Roll - Chocolate),1,12.0,11/02/20 03:51
115665,Latte (Regular),1,4.0,11/15/20 09:48
115666,Special Bulgogi Lunch Set,1,12.5,11/21/20 07:30
115667,Dalgona Coffee (Original - Cold),2,3.0,11/07/20 07:01
115668,Macaroon (Vietnamese Coffee),1,3.0,11/12/20 08:05
115669,Japanese Rolled Cake (Slice - Chocolate),1,4.0,11/23/20 09:13
115670,Japanese Cheesecake (Full - Matcha),1,12.0,11/01/20 09:34
115671,Americano (Iced),1,3.5,11/15/20 05:37
115672,Americano (Iced),3,3.5,11/15/20 06:39
115673,Tamago Sando (Japanese Egg Sandwich),2,4.5,11/27/20 10:11
115674,Green Tea Banana Bread (Loaf),1,4.75,11/16/20 04:56
115675,Macaroon (Pistachio),1,3.0,11/30/20 05:00
115675,Americano (Iced),1,3.5,11/30/20 05:00
115676,Macaroon (Vanilla),1,2.75,11/07/20 04:14
115676,Coffee (Hot),1,2.25,11/07/20 04:14
115677,Macaroon (Pandan Coconut),1,3.0,11/26/20 05:41
115677,Dalgona Coffee (Chocolate - Cold),1,3.25,11/26/20 05:41
115678,Japanese Rolled Cake (Roll - Original),1,12.0,11/17/20 09:49
115679,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,11/25/20 09:12
115680,Americano (Hot),2,3.5,11/29/20 06:23
115681,Milk Bread (Slice),9,1.25,11/21/20 06:29
115682,Latte (Matcha),1,4.75,11/04/20 06:59
115683,Mini Cheese Tart (Matcha),1,3.75,11/27/20 04:22
115684,Japanese Rolled Cake (Slice - Ube),1,4.0,11/07/20 09:12
115685,Latte (Sakura),2,4.75,11/01/20 11:05
115686,Dalgona Coffee (Original - Cold),1,3.0,11/28/20 10:51
115687,Japanese Rolled Cake (Slice - Ube),2,4.0,11/11/20 06:41
115688,Original Croquette,1,3.0,11/08/20 12:23
115689,Macaroon (Vietnamese Coffee),2,3.0,11/12/20 11:47
115689,Dalgona Coffee (Matcha - Cold),1,3.25,11/12/20 11:47
115690,Japanese Rolled Cake (Roll - Chocolate),1,12.0,11/12/20 07:35
115691,Americano (Hot),1,3.5,11/28/20 10:32
115692,Coffee (Hot),1,2.25,11/28/20 06:56
115693,Japanese Rolled Cake (Slice - Matcha),1,4.0,11/16/20 05:55
115693,Dalgona Coffee (Original - Hot),1,2.75,11/16/20 05:55
115694,Coffee (Hot),1,2.25,11/25/20 05:34
