Order ID,Product,Quantity Ordered,Price Each,Order Date
101093,Special Japanese Pork Cutlet Lunch Set,1,12.0,09/11/20 07:46
101094,Japanese Rolled Cake (Slice - Original),2,4.0,09/06/20 12:23
101094,Peach Yakult Refresher,1,4.75,09/06/20 12:23
101095,Latte (Matcha),1,4.75,09/15/20 07:41
101096,Donut (Red Bean),1,2.5,09/04/20 06:44
101096,Coffee (Hot),1,2.25,09/04/20 06:44
101097,Japanese Rolled Cake (Roll - Ube),2,12.0,09/28/20 09:30
101098,Macaroon (Green Tea),2,3.0,09/23/20 08:38
101099,Latte (Rose),1,4.75,09/29/20 13:34
101100,Dalgona Coffee (Original - Hot),2,2.75,09/22/20 09:58
101101,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/21/20 07:48
101102,Japanese Rolled Cake (Slice - Matcha),2,4.0,09/15/20 13:39
101103,Americano (Hot),1,3.5,09/17/20 11:41
101104,Fruit Sando (Japanese Fruit Sando),2,4.5,09/18/20 13:06
101105,Latte (Rose),1,4.75,09/09/20 09:17
101106,Donut (Matcha),2,2.5,09/13/20 07:07
101106,Tea (Sakura),1,2.0,09/13/20 07:07
101107,Mini Cheese Tart (Matcha),3,3.75,09/01/20 07:40
101108,Peach Yakult Refresher,1,4.75,09/27/20 09:33
101109,Japanese Rolled Cake (Roll - Matcha),2,12.0,09/26/20 05:23
101110,Mini Cheese Tart (Matcha),1,3.75,09/11/20 10:44
101111,Japanese Rolled Cake (Slice - Matcha),1,4.0,09/26/20 08:26
101112,Dalgona Coffee (Chocolate - Hot),1,3.0,09/27/20 10:04
101113,Dalgona Coffee (Original - Hot),1,2.75,09/15/20 09:33
101114,Japanese Rolled Cake (Slice - Ube),1,4.0,09/20/20 08:25
101115,Dalgona Coffee (Original - Cold),2,3.0,09/19/20 08:41
101116,Americano (Iced),2,3.5,09/27/20 10:59
101117,Donut (Red Bean),1,2.5,09/26/20 07:49
101117,Dalgona Coffee (Strawberry - Cold),3,3.25,09/26/20 07:49
101118,Coffee (Hot),2,2.25,09/14/20 07:16
101119,Japanese Rolled Cake (Slice - Ube),1,4.0,09/10/20 09:57
101120,Macaroon (Vanilla),1,2.75,09/22/20 10:58
101121,Latte (Matcha),1,4.75,09/25/20 06:23
101122,Macaroon (Pandan Coconut),2,3.0,09/09/20 09:05
101122,Latte (Caramel),2,4.25,09/09/20 09:05
101123,Green Tea Bun,2,2.75,09/07/20 08:22
101124,Dalgona Coffee (Chocolate - Cold),1,3.25,09/17/20 05:36
101125,Tea (Rose),2,2.0,09/03/20 10:35
101126,Portguese Tart Egg Tarts (Single),3,2.0,09/21/20 12:17
101127,Japanese Rolled Cake (Roll - Original),1,12.0,09/13/20 07:43
101128,Green Tea Banana Bread (Loaf),1,4.75,09/04/20 05:49
101129,Bulgogi Bun,1,2.75,09/27/20 12:35
101130,Special Vegetarian Curry Lunch Set,1,15.0,09/09/20 08:49
101131,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/14/20 11:57
101131,Tea (Lavender),2,2.0,09/14/20 11:57
101132,Peach Yakult Refresher,1,4.75,09/06/20 03:16
101133,Tea (Rose),2,2.0,09/03/20 06:45
101134,Green Tea Banana Bread (Slice),1,1.75,09/02/20 04:29
101134,Dalgona Coffee (Chocolate - Cold),1,3.25,09/02/20 04:29
101135,Japanese Rolled Cake (Slice - Chocolate),1,4.0,09/20/20 12:07
101136,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,09/25/20 12:10
101137,Coffee (Iced),4,2.5,09/26/20 11:03
101138,Special Bulgogi Lunch Set,1,12.5,09/22/20 08:17
101139,Fruit Sando (Japanese Fruit Sando),1,4.5,09/09/20 07:17
101140,Mini Cheese Tart (Matcha),1,3.75,09/25/20 09:18
101141,Macaroon (Pandan Coconut),1,3.0,09/05/20 08:54
101141,Tea (Rose),1,2.0,09/05/20 08:54
101142,Donut (Red Bean),2,2.5,09/12/20 10:24
101143,Macaroon (Black Seasame),2,3.0,09/19/20 05:55
101144,Japanese Rolled Cake (Roll - Ube),1,12.0,09/15/20 09:58
101145,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/19/20 06:46
101146,Macaroon (Strawberry),1,2.75,09/05/20 07:41
101147,Japanese Cheesecake (Full - Original),1,11.75,09/17/20 08:38
101148,Latte (Matcha),1,4.75,09/04/20 10:00
101149,Japanese Cheesecake (Slice - Matcha),1,4.0,09/14/20 10:17
101150,Macaroon (Black Seasame),1,3.0,09/28/20 09:17
101150,Dalgona Coffee (Strawberry - Hot),4,3.0,09/28/20 09:17
101151,Donut (Ube),1,2.5,09/30/20 14:47
101151,Americano (Iced),1,3.5,09/30/20 14:47
101152,Japanese Cheesecake (Full - Matcha),1,12.0,09/26/20 08:46
101153,Dalgona Coffee (Strawberry - Cold),2,3.25,09/29/20 10:12
101154,Japanese Cheesecake (Slice - Matcha),1,4.0,09/22/20 09:35
101155,Macaroon (Matcha),2,3.0,09/16/20 11:19
101155,Dalgona Coffee (Chocolate - Hot),1,3.0,09/16/20 11:19
101156,Japanese Rolled Cake (Roll - Matcha),1,12.0,09/19/20 04:27
101157,Dalgona Coffee (Matcha - Hot),1,3.0,09/03/20 05:04
101158,Latte (Matcha),1,4.75,09/15/20 11:48
101159,Americano (Iced),1,3.5,09/19/20 08:49
101160,Green Tea Yakult Refresher,1,5.0,09/11/20 11:42
101161,Mango Yakult Refresher,1,4.75,09/12/20 10:33
101162,Macaroon (Black Seasame),1,3.0,09/20/20 06:12
101163,Green Tea Banana Bread (Loaf),2,4.75,09/11/20 07:39
101164,Japanese Rolled Cake (Slice - Matcha),1,4.0,09/06/20 06:32
101165,Green Tea Bun,2,2.75,09/22/20 05:49
101166,Donut (Matcha),2,2.5,09/21/20 09:15
101166,Latte (Rose),2,4.75,09/21/20 09:15
101167,Tea (Earl Grey),6,1.75,09/01/20 08:42
101168,Dalgona Coffee (Original - Hot),4,2.75,09/08/20 10:08
101169,Fruit Sando (Japanese Fruit Sando),1,4.5,09/18/20 11:38
101170,Milk Bread (Slice),1,1.25,09/20/20 14:26
101171,Original Croquette,1,3.0,09/23/20 07:02
101172,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,09/28/20 07:56
101173,Tea (Earl Grey),5,1.75,09/09/20 10:43
101174,Japanese Rolled Cake (Slice - Chocolate),1,4.0,09/18/20 08:53
101175,Japanese Rolled Cake (Slice - Ube),1,4.0,09/04/20 08:11
101175,Tea (Lavender),1,2.0,09/04/20 08:11
101176,Dalgona Coffee (Original - Cold),1,3.0,09/20/20 06:28
101177,Dalgona Coffee (Original - Hot),2,2.75,09/23/20 10:41
101178,Dalgona Coffee (Strawberry - Hot),1,3.0,09/17/20 06:51
101179,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/25/20 05:56
101180,Latte (Sakura),1,4.75,09/28/20 09:17
101181,Dalgona Coffee (Matcha - Hot),1,3.0,09/07/20 11:14
101182,Japanese Rolled Cake (Slice - Original),1,4.0,09/12/20 09:26
101183,Macaroon (Pistachio),1,3.0,09/25/20 08:59
101184,Dalgona Coffee (Matcha - Hot),3,3.0,09/16/20 13:16
101185,Latte (Matcha),1,4.75,09/29/20 08:53
101186,Macaroon (Black Seasame),1,3.0,09/12/20 07:59
101187,Macaroon (Matcha),1,3.0,09/04/20 06:58
101188,Dalgona Coffee (Matcha - Hot),2,3.0,09/28/20 09:07
101189,Japanese Cheesecake (Slice - Original),1,3.75,09/26/20 09:41
101190,Special Japanese Pork Cutlet Lunch Set,1,12.0,09/07/20 09:43
101191,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/18/20 09:10
101192,Macaroon (Vietnamese Coffee),1,3.0,09/26/20 09:29
101192,Dalgona Coffee (Matcha - Hot),1,3.0,09/26/20 09:29
101193,Original Croquette,1,3.0,09/18/20 05:35
101194,Portguese Tart Egg Tarts (6),1,11.0,09/19/20 12:47
101194,Mango Yakult Refresher,1,4.75,09/19/20 12:47
101195,Latte (Sakura),1,4.75,09/02/20 12:35
101196,Tea (Rose),1,2.0,09/10/20 14:22
101197,Donut (Matcha),1,2.5,09/11/20 04:29
101197,Dalgona Coffee (Chocolate - Hot),2,3.0,09/11/20 04:29
101198,Dalgona Coffee (Strawberry - Hot),2,3.0,09/24/20 10:13
101199,Tea (Lavender),1,2.0,09/20/20 10:14
101200,Latte (Matcha),1,4.75,09/19/20 09:17
101201,Portguese Tart Egg Tarts (Single),1,2.0,09/22/20 11:50
101201,Dalgona Coffee (Matcha - Cold),2,3.25,09/22/20 11:50
101202,Special Vegetarian Curry Lunch Set,2,15.0,09/13/20 14:12
101203,Dalgona Coffee (Strawberry - Hot),2,3.0,09/02/20 04:23
101204,Dalgona Coffee (Matcha - Cold),2,3.25,09/17/20 07:41
101205,Mango Yakult Refresher,2,4.75,09/09/20 06:14
101206,Japanese Rolled Cake (Roll - Original),1,12.0,09/07/20 08:49
101206,Tea (Earl Grey),1,1.75,09/07/20 08:49
101207,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/05/20 15:43
101207,Mango Yakult Refresher,1,4.75,09/05/20 15:43
101208,Tea (Earl Grey),2,1.75,09/03/20 10:58
101209,Portguese Tart Egg Tarts (Single),2,2.0,09/25/20 09:01
101209,Tea (Sakura),1,2.0,09/25/20 09:01
101210,Latte (Caramel),1,4.25,09/30/20 06:51
101211,Donut (Ube),1,2.5,09/30/20 11:33
101212,Mango Yakult Refresher,1,4.75,09/04/20 09:58
101213,Macaroon (Black Seasame),1,3.0,09/02/20 08:23
101213,Latte (Sakura),2,4.75,09/02/20 08:23
101214,Japanese Rolled Cake (Slice - Ube),3,4.0,09/25/20 10:15
101215,Tea (Lavender),1,2.0,09/04/20 06:27
101216,Donut (Matcha),2,2.5,09/13/20 12:48
101217,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/08/20 12:58
101218,Macaroon (Mango),2,3.0,09/11/20 06:23
101219,Mini Cheese Tart (Orginal),3,3.75,09/26/20 09:24
101219,Latte (Regular),1,4.0,09/26/20 09:24
101220,Original Croquette,1,3.0,09/21/20 07:21
101221,Portguese Tart Egg Tarts (6),1,11.0,09/05/20 05:14
101221,Americano (Iced),1,3.5,09/05/20 05:14
101222,Japanese Rolled Cake (Slice - Chocolate),1,4.0,09/28/20 07:30
101223,Dalgona Coffee (Original - Hot),4,2.75,09/07/20 05:38
101224,Bulgogi Bun,1,2.75,09/14/20 08:12
101225,Macaroon (Strawberry),2,2.75,09/24/20 06:23
101226,Milk Bread (Slice),3,1.25,09/08/20 05:43
101226,Tea (Rose),5,2.0,09/08/20 05:43
101227,Original Croquette,1,3.0,09/30/20 08:11
101228,Tea (Rose),2,2.0,09/25/20 08:35
101229,Latte (Matcha),1,4.75,09/23/20 10:13
101230,Tea (Sakura),1,2.0,09/03/20 11:28
101231,Dalgona Coffee (Strawberry - Cold),1,3.25,09/13/20 10:00
101232,Mini Cheese Tart (Orginal),2,3.75,09/09/20 06:53
101232,Latte (Sakura),1,4.75,09/09/20 06:53
101233,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/24/20 07:06
101234,Japanese Rolled Cake (Slice - Chocolate),1,4.0,09/07/20 08:38
101235,Japanese Cheesecake (Full - Original),1,11.75,09/29/20 05:03
101236,Tea (Lavender),3,2.0,09/19/20 13:29
101237,Peach Yakult Refresher,1,4.75,09/11/20 14:31
101238,Macaroon (Pistachio),1,3.0,09/15/20 13:21
101239,Original Croquette,2,3.0,09/25/20 08:18
101240,Latte (Caramel),2,4.25,09/30/20 08:08
101241,Special Japanese Pork Cutlet Lunch Set,1,12.0,09/18/20 08:45
101242,Tea (Green Tea),1,1.75,09/05/20 12:14
101243,Tea (Sakura),1,2.0,09/20/20 07:48
101244,Tamago Sando (Japanese Egg Sandwich),1,4.5,09/27/20 12:27
101245,Green Tea Banana Bread (Loaf),1,4.75,09/23/20 07:22
101245,Dalgona Coffee (Original - Hot),2,2.75,09/23/20 07:22
101246,Japanese Rolled Cake (Slice - Chocolate),1,4.0,09/12/20 08:08
101247,Bulgogi Bun,1,2.75,09/20/20 06:35
101248,Japanese Cheesecake (Slice - Original),1,3.75,09/13/20 07:19
101249,Tea (Lavender),1,2.0,09/25/20 07:32
101250,Macaroon (Vietnamese Coffee),1,3.0,09/18/20 04:13
101251,Latte (Matcha),1,4.75,09/12/20 12:19
101252,Special Bulgogi Lunch Set,1,12.5,09/28/20 09:31
101253,Macaroon (Vanilla),1,2.75,09/13/20 08:42
101254,Special Japanese Pork Cutlet Lunch Set,1,12.0,09/28/20 08:40
101255,Green Tea Banana Bread (Slice),1,1.75,09/10/20 04:14
101256,Red Bean Bun,1,2.75,09/12/20 11:05
101257,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/16/20 08:25
101257,Dalgona Coffee (Strawberry - Cold),1,3.25,09/16/20 08:25
101258,Dalgona Coffee (Strawberry - Hot),1,3.0,09/25/20 06:47
101259,Japanese Rolled Cake (Roll - Chocolate),1,12.0,09/15/20 07:02
101260,Macaroon (Pistachio),1,3.0,09/24/20 11:20
101261,Donut (Ube),1,2.5,09/23/20 09:35
101262,Donut (Matcha),1,2.5,09/26/20 10:37
101263,Green Tea Bun,2,2.75,09/25/20 12:57
101263,Coffee (Hot),1,2.25,09/25/20 12:57
101264,Japanese Cheesecake (Full - Matcha),1,12.0,09/19/20 09:54
101265,Tea (Sakura),1,2.0,09/05/20 10:36
101266,Japanese Cheesecake (Full - Matcha),1,12.0,09/25/20 11:01
101267,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/10/20 12:40
101267,Peach Yakult Refresher,2,4.75,09/10/20 12:40
101268,Mango Yakult Refresher,2,4.75,09/30/20 12:57
101269,Americano (Hot),3,3.5,09/28/20 12:01
101270,Mango Yakult Refresher,1,4.75,09/29/20 11:11
101271,Macaroon (Pistachio),3,3.0,09/16/20 06:59
101272,Japanese Rolled Cake (Roll - Chocolate),1,12.0,09/22/20 06:09
101273,Dalgona Coffee (Matcha - Cold),1,3.25,09/17/20 08:01
101274,Donut (Matcha),1,2.5,09/06/20 09:47
101275,Dalgona Coffee (Strawberry - Cold),4,3.25,09/01/20 05:06
101276,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/17/20 07:56
101277,Japanese Cheesecake (Full - Original),1,11.75,09/21/20 12:55
101278,Americano (Iced),1,3.5,09/24/20 07:19
101279,Latte (Matcha),1,4.75,09/06/20 05:50
101280,Japanese Rolled Cake (Slice - Original),1,4.0,09/07/20 09:19
101281,Dalgona Coffee (Chocolate - Cold),1,3.25,09/09/20 08:51
101282,Original Croquette,1,3.0,09/23/20 03:28
101283,Latte (Rose),2,4.75,09/12/20 14:29
101284,Japanese Cheesecake (Full - Original),1,11.75,09/04/20 07:44
101285,Macaroon (Matcha),1,3.0,09/21/20 05:27
101286,Dalgona Coffee (Matcha - Hot),1,3.0,09/27/20 06:36
101287,Japanese Cheesecake (Slice - Matcha),1,4.0,09/26/20 18:08
101288,Macaroon (Vanilla),1,2.75,09/19/20 03:33
101289,Donut (Matcha),2,2.5,09/24/20 10:49
101289,Tea (Rose),1,2.0,09/24/20 10:49
101290,Dalgona Coffee (Chocolate - Cold),2,3.25,09/24/20 11:15
101291,Bulgogi Bun,1,2.75,09/09/20 11:27
101292,Original Croquette,1,3.0,09/08/20 07:18
101293,Mini Cheese Tart (Matcha),1,3.75,09/27/20 15:01
101294,Japanese Cheesecake (Full - Matcha),1,12.0,09/12/20 11:59
101295,Tea (Rose),1,2.0,09/26/20 14:00
101296,Dalgona Coffee (Chocolate - Cold),2,3.25,09/21/20 11:11
101297,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,09/19/20 04:40
101298,Americano (Hot),1,3.5,09/30/20 10:28
101299,Japanese Rolled Cake (Roll - Original),1,12.0,09/04/20 07:14
101300,Japanese Rolled Cake (Slice - Matcha),1,4.0,09/25/20 08:11
101301,Mini Cheese Tart (Chocolate),1,3.75,09/02/20 10:58
101302,Macaroon (Pistachio),1,3.0,09/11/20 07:56
101303,Japanese Rolled Cake (Slice - Original),1,4.0,09/17/20 09:30
101304,Macaroon (Lavender),2,3.0,09/08/20 05:15
101305,Macaroon (Chocolate),2,2.75,09/15/20 06:37
101306,Mini Cheese Tart (Orginal),1,3.75,09/23/20 10:02
101306,Latte (Matcha),1,4.75,09/23/20 10:02
101307,Japanese Rolled Cake (Slice - Matcha),1,4.0,09/13/20 13:10
101308,Milk Bread (Slice),2,1.25,09/09/20 09:31
101308,Dalgona Coffee (Chocolate - Hot),1,3.0,09/09/20 09:31
101309,Macaroon (Earl Grey),2,3.0,09/17/20 08:51
101309,Dalgona Coffee (Chocolate - Hot),1,3.0,09/17/20 08:51
101310,Japanese Rolled Cake (Slice - Original),2,4.0,09/15/20 04:31
101311,Bulgogi Bun,6,2.75,09/07/20 07:28
101312,Special Vegetarian Curry Lunch Set,2,15.0,09/10/20 08:35
101313,Donut (Ube),2,2.5,09/19/20 08:28
101314,Japanese Rolled Cake (Roll - Original),3,12.0,09/19/20 14:33
101315,Green Tea Bun,2,2.75,09/13/20 05:55
101315,Dalgona Coffee (Strawberry - Cold),1,3.25,09/13/20 05:55
101316,Americano (Iced),1,3.5,09/29/20 06:38
101317,Macaroon (Mango),3,3.0,09/25/20 10:58
101317,Dalgona Coffee (Chocolate - Cold),2,3.25,09/25/20 10:58
101318,Latte (Matcha),1,4.75,09/13/20 10:46
101319,Tea (Green Tea),2,1.75,09/16/20 11:18
101320,Red Bean Bun,1,2.75,09/04/20 12:41
101320,Tea (Sakura),1,2.0,09/04/20 12:41
101321,Donut (Red Bean),1,2.5,09/24/20 08:03
101322,Mango Yakult Refresher,1,4.75,09/29/20 08:42
101323,Japanese Rolled Cake (Slice - Strawberry Cream),2,4.0,09/01/20 04:52
101324,Tea (Green Tea),5,1.75,09/08/20 08:23
101325,Dalgona Coffee (Chocolate - Hot),1,3.0,09/05/20 08:38
101326,Japanese Cheesecake (Full - Original),1,11.75,09/27/20 09:05
101327,Dalgona Coffee (Strawberry - Cold),1,3.25,09/02/20 09:17
101328,Macaroon (Green Tea),1,3.0,09/11/20 07:42
101328,Dalgona Coffee (Chocolate - Cold),2,3.25,09/11/20 07:42
101329,Tea (Lavender),1,2.0,09/22/20 14:00
101330,Macaroon (Pandan Coconut),3,3.0,09/21/20 07:43
101331,Mini Cheese Tart (Chocolate),2,3.75,09/01/20 07:43
101332,Mini Cheese Tart (Chocolate),1,3.75,09/29/20 06:37
101332,Americano (Hot),1,3.5,09/29/20 06:37
101333,Macaroon (Chocolate),1,2.75,09/02/20 07:49
101334,Tea (Green Tea),1,1.75,09/11/20 11:54
101335,Japanese Rolled Cake (Roll - Original),1,12.0,09/07/20 14:25
101336,Macaroon (Pistachio),1,3.0,09/24/20 11:20
101336,Tea (Earl Grey),4,1.75,09/24/20 11:20
101337,Macaroon (Pistachio),1,3.0,09/10/20 06:39
101337,Dalgona Coffee (Original - Cold),1,3.0,09/10/20 06:39
101338,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,09/29/20 11:38
101339,Japanese Cheesecake (Full - Original),1,11.75,09/14/20 08:19
101340,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,09/21/20 07:08
101341,Macaroon (Vietnamese Coffee),1,3.0,09/17/20 11:42
101342,Macaroon (Black Seasame),1,3.0,09/21/20 09:23
101342,Tea (Green Tea),1,1.75,09/21/20 09:23
101343,Japanese Rolled Cake (Roll - Original),1,12.0,09/18/20 13:56
101344,Japanese Rolled Cake (Roll - Original),1,12.0,09/10/20 09:54
101344,Dalgona Coffee (Strawberry - Hot),2,3.0,09/10/20 09:54
101345,Special Japanese Pork Cutlet Lunch Set,1,12.0,09/11/20 10:10
101346,Peach Yakult Refresher,1,4.75,09/21/20 09:10
101347,Japanese Rolled Cake (Roll - Matcha),1,12.0,09/10/20 10:46
101348,Japanese Rolled Cake (Slice - Ube),1,4.0,09/20/20 06:27
101348,Americano (Iced),1,3.5,09/20/20 06:27
101349,Tea (Green Tea),3,1.75,09/29/20 05:55
101350,Coffee (Iced),2,2.5,09/17/20 05:06
101351,Green Tea Bun,2,2.75,09/26/20 08:40
101352,Latte (Matcha),2,4.75,09/18/20 07:34
101353,Japanese Rolled Cake (Roll - Original),1,12.0,09/20/20 08:58
101354,Americano (Hot),2,3.5,09/28/20 16:28
101355,Green Tea Bun,4,2.75,09/03/20 08:49
101356,Macaroon (Chocolate),1,2.75,09/26/20 06:11
101357,Dalgona Coffee (Original - Hot),1,2.75,09/23/20 11:28
101358,Special Vegetarian Curry Lunch Set,1,15.0,09/09/20 06:39
101359,Latte (Matcha),1,4.75,09/20/20 07:52
101360,Red Bean Bun,3,2.75,09/05/20 12:16
101360,Dalgona Coffee (Strawberry - Cold),2,3.25,09/05/20 12:16
101361,Original Croquette,3,3.0,09/20/20 11:55
101362,Japanese Cheesecake (Full - Original),2,11.75,09/16/20 06:47
101363,Mango Yakult Refresher,1,4.75,09/17/20 10:42
101364,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,09/06/20 11:27
101365,Dalgona Coffee (Matcha - Hot),2,3.0,09/09/20 06:03
101366,Dalgona Coffee (Matcha - Hot),1,3.0,09/11/20 06:29
101367,Macaroon (Black Seasame),1,3.0,09/06/20 14:56
101368,Macaroon (Matcha),2,3.0,09/27/20 07:26
101369,Original Croquette,2,3.0,09/29/20 11:12
101370,Dalgona Coffee (Original - Hot),1,2.75,09/04/20 05:51
101371,Peach Yakult Refresher,1,4.75,09/21/20 08:32
101372,Japanese Rolled Cake (Roll - Original),1,12.0,09/20/20 10:16
101373,Special Japanese Pork Cutlet Lunch Set,1,12.0,09/12/20 04:38
101374,Macaroon (Lavender),1,3.0,09/13/20 04:58
101375,Macaroon (Pistachio),1,3.0,09/23/20 09:38
101376,Macaroon (Lavender),1,3.0,09/01/20 06:00
101377,Mango Yakult Refresher,1,4.75,09/05/20 04:32
101378,Macaroon (Mango),1,3.0,09/14/20 08:07
101378,Coffee (Iced),2,2.5,09/14/20 08:07
101379,Japanese Cheesecake (Slice - Original),1,3.75,09/27/20 11:41
101380,Japanese Rolled Cake (Roll - Ube),1,12.0,09/24/20 08:00
101380,Latte (Rose),1,4.75,09/24/20 08:00
101381,Donut (Matcha),1,2.5,09/13/20 07:33
101381,Dalgona Coffee (Original - Cold),1,3.0,09/13/20 07:33
101382,Japanese Rolled Cake (Slice - Matcha),2,4.0,09/24/20 05:32
101383,Macaroon (Chocolate),1,2.75,09/09/20 11:25
101383,Dalgona Coffee (Original - Cold),1,3.0,09/09/20 11:25
101384,Dalgona Coffee (Matcha - Cold),2,3.25,09/21/20 14:02
101385,Japanese Rolled Cake (Roll - Ube),2,12.0,09/20/20 08:42
101386,Macaroon (Vietnamese Coffee),1,3.0,09/05/20 04:43
101386,Tea (Lavender),4,2.0,09/05/20 04:43
101387,Dalgona Coffee (Matcha - Cold),1,3.25,09/06/20 08:53
101388,Japanese Rolled Cake (Slice - Chocolate),1,4.0,09/08/20 08:36
101388,Dalgona Coffee (Original - Hot),1,2.75,09/08/20 08:36
101389,Japanese Rolled Cake (Slice - Chocolate),1,4.0,09/11/20 06:05
101390,Americano (Iced),1,3.5,09/21/20 09:07
101391,Dalgona Coffee (Strawberry - Cold),3,3.25,09/06/20 03:48
101392,Japanese Rolled Cake (Slice - Matcha),2,4.0,09/19/20 09:47
101393,Americano (Iced),1,3.5,09/26/20 09:06
101394,Japanese Rolled Cake (Slice - Original),1,4.0,09/24/20 07:36
101395,Latte (Regular),1,4.0,09/15/20 09:56
101396,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,09/04/20 06:38
101397,Donut (Matcha),1,2.5,09/30/20 06:41
101398,Japanese Cheesecake (Full - Original),1,11.75,09/07/20 08:55
101399,Japanese Rolled Cake (Slice - Strawberry Cream),3,4.0,09/25/20 09:09
101400,Peach Yakult Refresher,1,4.75,09/02/20 09:54
101401,Tea (Green Tea),5,1.75,09/10/20 07:25
101402,Special Japanese Pork Cutlet Lunch Set,1,12.0,09/13/20 03:32
101403,Dalgona Coffee (Matcha - Cold),1,3.25,09/06/20 11:28
