Order ID,Product,Quantity Ordered,Price Each,Order Date
54084,Fruit Sando (Japanese Fruit Sando),1,4.5,06/25/20 13:22
54085,Dalgona Coffee (Matcha - Cold),3,3.25,06/15/20 10:14
54086,Macaroon (Green Tea),2,3.0,06/24/20 11:34
54087,Macaroon (Strawberry),1,2.75,06/28/20 07:41
54088,Japanese Rolled Cake (Slice - Chocolate),1,4.0,06/07/20 09:37
54089,Japanese Cheesecake (Slice - Matcha),2,4.0,06/26/20 11:33
54090,Dalgona Coffee (Chocolate - Hot),3,3.0,06/19/20 11:15
54091,Macaroon (Lavender),1,3.0,06/09/20 06:12
54092,Macaroon (Mango),2,3.0,06/21/20 08:04
54093,Japanese Rolled Cake (Roll - Matcha),1,12.0,06/16/20 08:55
54094,Japanese Rolled Cake (Roll - Ube),1,12.0,06/03/20 13:06
54094,Dalgona Coffee (Strawberry - Hot),1,3.0,06/03/20 13:06
54095,Japanese Cheesecake (Full - Original),1,11.75,06/21/20 08:39
54096,Americano (Iced),1,3.5,06/24/20 10:58
54097,Japanese Rolled Cake (Slice - Matcha),1,4.0,06/18/20 10:26
54097,Mango Yakult Refresher,2,4.75,06/18/20 10:26
54098,Tea (Lavender),1,2.0,06/08/20 10:22
54099,Green Tea Banana Bread (Loaf),1,4.75,06/11/20 05:49
54099,Dalgona Coffee (Original - Cold),1,3.0,06/11/20 05:49
54100,Red Bean Bun,2,2.75,06/04/20 03:14
54101,Green Tea Bun,1,2.75,06/09/20 10:21
54101,Latte (Caramel),2,4.25,06/09/20 10:21
54102,Macaroon (Mango),3,3.0,06/17/20 05:47
54103,Macaroon (Lavender),1,3.0,06/03/20 05:56
54104,Macaroon (Strawberry),1,2.75,06/19/20 06:34
54104,Latte (Regular),1,4.0,06/19/20 06:34
54105,Dalgona Coffee (Strawberry - Cold),1,3.25,06/07/20 13:05
54106,Donut (Ube),1,2.5,06/17/20 06:22
54107,Mango Yakult Refresher,3,4.75,06/22/20 10:04
54108,Dalgona Coffee (Matcha - Hot),1,3.0,06/19/20 10:39
54109,Japanese Rolled Cake (Roll - Original),1,12.0,06/07/20 05:34
54109,Peach Yakult Refresher,1,4.75,06/07/20 05:34
54110,Macaroon (Vietnamese Coffee),1,3.0,06/26/20 13:31
54111,Americano (Hot),1,3.5,06/22/20 09:33
54112,Japanese Rolled Cake (Slice - Ube),1,4.0,06/22/20 13:35
54113,Latte (Caramel),1,4.25,06/03/20 07:36
54114,Japanese Rolled Cake (Slice - Matcha),1,4.0,06/30/20 07:36
54115,Mango Yakult Refresher,1,4.75,06/18/20 10:57
54116,Red Bean Bun,2,2.75,06/16/20 06:50
54117,Portguese Tart Egg Tarts (6),1,11.0,06/04/20 08:29
54117,Latte (Regular),2,4.0,06/04/20 08:29
54118,Dalgona Coffee (Original - Hot),2,2.75,06/25/20 11:18
54119,Green Tea Bun,1,2.75,06/05/20 11:42
54120,Macaroon (Pistachio),1,3.0,06/27/20 09:00
54121,Coffee (Iced),2,2.5,06/12/20 11:35
54122,Tamago Sando (Japanese Egg Sandwich),2,4.5,06/06/20 10:43
54123,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,06/25/20 09:16
54123,Peach Yakult Refresher,2,4.75,06/25/20 09:16
54124,Tea (Lavender),1,2.0,06/16/20 10:14
54125,Macaroon (Lavender),2,3.0,06/01/20 11:12
54126,Japanese Cheesecake (Slice - Matcha),1,4.0,06/17/20 14:08
54127,Milk Bread (Slice),2,1.25,06/01/20 13:56
54128,Original Croquette,1,3.0,06/17/20 09:12
54129,Mini Cheese Tart (Orginal),1,3.75,06/25/20 12:46
54130,Americano (Hot),1,3.5,06/21/20 13:22
54131,Tamago Sando (Japanese Egg Sandwich),1,4.5,06/18/20 08:51
54132,Peach Yakult Refresher,2,4.75,06/04/20 12:19
54133,Special Japanese Pork Cutlet Lunch Set,1,12.0,06/29/20 07:48
54134,Donut (Red Bean),1,2.5,06/21/20 06:59
54135,Original Croquette,1,3.0,06/27/20 06:35
54136,Macaroon (Black Seasame),1,3.0,06/09/20 07:20
54136,Latte (Rose),1,4.75,06/09/20 07:20
54137,Latte (Caramel),1,4.25,06/23/20 07:20
54138,Latte (Matcha),1,4.75,06/12/20 09:59
54139,Milk Bread (Slice),8,1.25,06/05/20 07:43
54139,Dalgona Coffee (Original - Cold),1,3.0,06/05/20 07:43
54140,Macaroon (Green Tea),2,3.0,06/23/20 06:16
54140,Dalgona Coffee (Matcha - Hot),2,3.0,06/23/20 06:16
54141,Coffee (Iced),2,2.5,06/23/20 08:28
54142,Latte (Regular),1,4.0,06/29/20 09:03
54143,Japanese Rolled Cake (Roll - Ube),1,12.0,06/10/20 12:48
54144,Special Vegetarian Curry Lunch Set,1,15.0,06/05/20 05:26
54145,Japanese Rolled Cake (Slice - Matcha),1,4.0,06/08/20 09:28
54146,Tea (Rose),4,2.0,06/27/20 12:01
54147,Mango Yakult Refresher,1,4.75,06/05/20 09:19
54148,Coffee (Hot),1,2.25,06/04/20 07:29
54149,Peach Yakult Refresher,1,4.75,06/30/20 07:44
54150,Japanese Rolled Cake (Slice - Chocolate),1,4.0,06/10/20 04:45
54151,Japanese Cheesecake (Slice - Matcha),1,4.0,06/12/20 04:48
54152,Tea (Sakura),2,2.0,06/01/20 07:44
54153,Original Croquette,5,3.0,06/01/20 05:24
54154,Original Croquette,1,3.0,06/30/20 06:04
54155,Dalgona Coffee (Original - Hot),1,2.75,06/28/20 04:25
54156,Macaroon (Strawberry),1,2.75,06/29/20 05:04
54156,Latte (Matcha),2,4.75,06/29/20 05:04
54157,Japanese Cheesecake (Full - Original),1,11.75,06/11/20 08:29
54158,Dalgona Coffee (Chocolate - Cold),1,3.25,06/30/20 07:56
54159,Special Japanese Pork Cutlet Lunch Set,1,12.0,06/04/20 11:40
54160,Green Tea Yakult Refresher,1,5.0,06/25/20 08:41
54161,Dalgona Coffee (Strawberry - Cold),2,3.25,06/01/20 09:51
54162,Japanese Cheesecake (Slice - Original),1,3.75,06/10/20 05:58
54163,Donut (Ube),1,2.5,06/05/20 14:25
54164,Japanese Cheesecake (Full - Original),1,11.75,06/20/20 10:56
54165,Tea (Sakura),1,2.0,06/27/20 08:16
54166,Green Tea Bun,2,2.75,06/18/20 11:59
54166,Latte (Caramel),4,4.25,06/18/20 11:59
54167,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,06/10/20 05:47
54168,Macaroon (Mango),1,3.0,06/24/20 10:46
54168,Dalgona Coffee (Original - Hot),2,2.75,06/24/20 10:46
54169,Red Bean Bun,2,2.75,06/08/20 08:53
54170,Latte (Matcha),1,4.75,06/02/20 10:12
54171,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,06/25/20 08:10
54172,Dalgona Coffee (Matcha - Cold),1,3.25,06/11/20 06:14
54173,Tea (Earl Grey),1,1.75,06/16/20 08:10
54174,Macaroon (Earl Grey),1,3.0,06/18/20 06:15
54175,Mini Cheese Tart (Orginal),2,3.75,06/14/20 07:30
54176,Japanese Rolled Cake (Roll - Ube),2,12.0,06/25/20 10:07
54176,Americano (Hot),1,3.5,06/25/20 10:07
54177,Japanese Rolled Cake (Slice - Original),1,4.0,06/03/20 10:35
54178,Japanese Rolled Cake (Roll - Matcha),1,12.0,06/13/20 09:23
54178,Dalgona Coffee (Strawberry - Hot),2,3.0,06/13/20 09:23
54179,Macaroon (Strawberry),1,2.75,06/29/20 10:17
54180,Macaroon (Pandan Coconut),1,3.0,06/27/20 11:48
54181,Original Croquette,1,3.0,06/02/20 09:29
54182,Japanese Rolled Cake (Slice - Matcha),1,4.0,06/02/20 11:26
54183,Coffee (Hot),1,2.25,06/21/20 08:47
54184,Mango Yakult Refresher,1,4.75,06/28/20 06:13
54185,Macaroon (Vanilla),1,2.75,06/30/20 11:11
54186,Americano (Iced),1,3.5,06/12/20 12:39
54187,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,06/03/20 15:02
54188,Macaroon (Matcha),2,3.0,06/30/20 08:56
54189,Macaroon (Pistachio),1,3.0,06/15/20 10:14
54190,Japanese Rolled Cake (Slice - Matcha),1,4.0,06/01/20 10:59
54191,Macaroon (Green Tea),2,3.0,06/20/20 12:05
54192,Japanese Cheesecake (Full - Original),1,11.75,06/08/20 14:20
54193,Latte (Rose),1,4.75,06/26/20 10:40
54194,Special Bulgogi Lunch Set,1,12.5,06/21/20 12:35
54195,Japanese Rolled Cake (Roll - Ube),1,12.0,06/20/20 12:46
54195,Dalgona Coffee (Strawberry - Hot),1,3.0,06/20/20 12:46
54196,Americano (Hot),1,3.5,06/28/20 07:23
54197,Japanese Rolled Cake (Slice - Original),1,4.0,06/26/20 04:55
54198,Tamago Sando (Japanese Egg Sandwich),1,4.5,06/13/20 09:26
54199,Coffee (Iced),3,2.5,06/10/20 08:46
54200,Green Tea Banana Bread (Loaf),2,4.75,06/30/20 07:02
54201,Special Vegetarian Curry Lunch Set,1,15.0,06/30/20 08:00
54202,Donut (Ube),2,2.5,06/08/20 08:22
54202,Dalgona Coffee (Strawberry - Hot),2,3.0,06/08/20 08:22
54203,Green Tea Bun,1,2.75,06/01/20 07:58
54204,Japanese Rolled Cake (Slice - Ube),1,4.0,06/15/20 06:06
54204,Latte (Matcha),3,4.75,06/15/20 06:06
54205,Japanese Rolled Cake (Roll - Matcha),1,12.0,06/01/20 05:47
54206,Latte (Rose),1,4.75,06/21/20 11:32
54207,Latte (Rose),1,4.75,06/14/20 01:58
54208,Donut (Matcha),2,2.5,06/29/20 13:03
54209,Japanese Rolled Cake (Slice - Ube),1,4.0,06/26/20 10:33
54210,Dalgona Coffee (Chocolate - Cold),2,3.25,06/05/20 05:27
54211,Macaroon (Vanilla),2,2.75,06/10/20 07:47
54212,Latte (Regular),3,4.0,06/26/20 13:29
54213,Mini Cheese Tart (Orginal),1,3.75,06/11/20 10:02
54214,Macaroon (Strawberry),2,2.75,06/18/20 11:55
54215,Japanese Rolled Cake (Roll - Ube),1,12.0,06/27/20 02:58
54216,Latte (Rose),1,4.75,06/27/20 07:10
54217,Japanese Rolled Cake (Slice - Matcha),1,4.0,06/18/20 06:47
54217,Americano (Iced),1,3.5,06/18/20 06:47
54218,Japanese Cheesecake (Slice - Matcha),1,4.0,06/06/20 08:01
54219,Japanese Cheesecake (Full - Original),1,11.75,06/14/20 08:00
54220,Donut (Matcha),1,2.5,06/19/20 04:38
54221,Bulgogi Bun,2,2.75,06/18/20 11:02
54222,Japanese Rolled Cake (Slice - Original),1,4.0,06/27/20 08:54
54222,Tea (Earl Grey),1,1.75,06/27/20 08:54
54223,Portguese Tart Egg Tarts (6),1,11.0,06/25/20 09:17
54224,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,06/16/20 05:54
54225,Dalgona Coffee (Matcha - Hot),1,3.0,06/12/20 08:40
54226,Original Croquette,1,3.0,06/18/20 05:38
54227,Red Bean Bun,1,2.75,06/25/20 05:10
54227,Americano (Iced),1,3.5,06/25/20 05:10
54228,Japanese Rolled Cake (Roll - Chocolate),1,12.0,06/02/20 10:17
54229,Latte (Matcha),1,4.75,06/09/20 12:17
54230,Milk Bread (Slice),3,1.25,06/23/20 08:37
54231,Latte (Rose),2,4.75,06/22/20 10:26
54232,Macaroon (Black Seasame),1,3.0,06/15/20 09:59
54233,Latte (Regular),5,4.0,06/13/20 06:58
54234,Macaroon (Black Seasame),1,3.0,06/16/20 08:54
54234,Coffee (Hot),1,2.25,06/16/20 08:54
54235,Macaroon (Pistachio),1,3.0,06/29/20 08:51
54236,Tea (Sakura),2,2.0,06/26/20 11:12
54237,Dalgona Coffee (Original - Hot),2,2.75,06/06/20 09:21
54238,Macaroon (Pistachio),1,3.0,06/15/20 08:10
54239,Green Tea Banana Bread (Loaf),1,4.75,06/19/20 07:22
54240,Japanese Rolled Cake (Slice - Original),1,4.0,06/28/20 10:39
54240,Americano (Iced),2,3.5,06/28/20 10:39
54241,Latte (Rose),1,4.75,06/29/20 13:07
54242,Donut (Matcha),8,2.5,06/22/20 11:24
54242,Dalgona Coffee (Chocolate - Hot),2,3.0,06/22/20 11:24
54243,Special Vegetarian Curry Lunch Set,1,15.0,06/30/20 04:26
54244,Tea (Green Tea),1,1.75,06/09/20 06:00
54245,Macaroon (Green Tea),1,3.0,06/26/20 12:37
54245,Dalgona Coffee (Original - Hot),1,2.75,06/26/20 12:37
54246,Japanese Rolled Cake (Slice - Matcha),1,4.0,06/06/20 08:10
54247,Portguese Tart Egg Tarts (6),1,11.0,06/14/20 06:49
54248,Donut (Red Bean),2,2.5,06/26/20 13:09
54249,Milk Bread (Slice),8,1.25,06/01/20 10:27
54250,Bulgogi Bun,2,2.75,06/22/20 12:43
54251,Dalgona Coffee (Strawberry - Cold),2,3.25,06/02/20 06:25
54252,Latte (Matcha),1,4.75,06/13/20 04:13
54253,Dalgona Coffee (Matcha - Cold),1,3.25,06/10/20 12:57
54254,Original Croquette,1,3.0,06/07/20 05:48
54255,Macaroon (Strawberry),1,2.75,06/13/20 12:42
54256,Coffee (Iced),2,2.5,06/07/20 09:58
54257,Special Vegetarian Curry Lunch Set,1,15.0,06/19/20 07:35
54258,Donut (Ube),1,2.5,06/27/20 13:05
54258,Tea (Earl Grey),1,1.75,06/27/20 13:05
54259,Macaroon (Matcha),2,3.0,06/30/20 12:50
54260,Dalgona Coffee (Original - Hot),1,2.75,06/18/20 04:50
54261,Green Tea Bun,1,2.75,06/28/20 06:52
54262,Latte (Regular),1,4.0,06/16/20 13:52
54263,Japanese Rolled Cake (Slice - Original),1,4.0,06/27/20 04:41
54263,Green Tea Yakult Refresher,1,5.0,06/27/20 04:41
54264,Japanese Rolled Cake (Roll - Original),1,12.0,06/20/20 13:26
54265,Dalgona Coffee (Strawberry - Hot),1,3.0,06/03/20 05:58
54266,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,06/13/20 10:16
54267,Americano (Iced),1,3.5,06/06/20 09:17
54268,Coffee (Hot),2,2.25,06/20/20 07:43
54269,Portguese Tart Egg Tarts (Single),2,2.0,06/15/20 08:38
54270,Dalgona Coffee (Matcha - Hot),1,3.0,06/18/20 11:35
54271,Green Tea Yakult Refresher,1,5.0,06/03/20 09:02
54272,Mini Cheese Tart (Orginal),1,3.75,06/16/20 12:40
54273,Donut (Matcha),2,2.5,06/06/20 07:52
54274,Tea (Sakura),1,2.0,06/01/20 12:40
54275,Japanese Cheesecake (Full - Original),1,11.75,06/21/20 06:01
54276,Portguese Tart Egg Tarts (6),1,11.0,06/14/20 13:17
54276,Tea (Earl Grey),5,1.75,06/14/20 13:17
54277,Japanese Cheesecake (Slice - Matcha),1,4.0,06/24/20 13:12
54278,Peach Yakult Refresher,1,4.75,06/10/20 07:53
54279,Original Croquette,2,3.0,06/21/20 09:25
54280,Special Bulgogi Lunch Set,2,12.5,06/08/20 07:23
54281,Tea (Earl Grey),2,1.75,06/08/20 06:17
54282,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,06/07/20 10:46
54282,Mango Yakult Refresher,1,4.75,06/07/20 10:46
54283,Japanese Cheesecake (Slice - Original),4,3.75,06/28/20 10:09
54284,Japanese Rolled Cake (Slice - Ube),1,4.0,06/27/20 07:30
54284,Tea (Lavender),3,2.0,06/27/20 07:30
54285,Latte (Caramel),1,4.25,06/09/20 12:57
54286,Green Tea Yakult Refresher,1,5.0,06/25/20 10:11
54287,Macaroon (Lavender),1,3.0,06/04/20 06:57
54288,Latte (Sakura),1,4.75,06/18/20 07:48
54289,Green Tea Banana Bread (Loaf),2,4.75,06/28/20 10:10
54289,Tea (Green Tea),1,1.75,06/28/20 10:10
54290,Tea (Green Tea),4,1.75,06/07/20 06:33
54291,Latte (Matcha),1,4.75,06/04/20 09:05
54292,Japanese Cheesecake (Slice - Matcha),1,4.0,06/13/20 06:59
54293,Macaroon (Mango),2,3.0,06/30/20 05:03
54294,Milk Bread (Slice),10,1.25,06/22/20 13:04
54295,Latte (Regular),1,4.0,06/18/20 05:03
54296,Macaroon (Pistachio),2,3.0,06/14/20 09:35
54297,Tea (Lavender),1,2.0,06/27/20 07:41
54298,Green Tea Banana Bread (Slice),2,1.75,06/18/20 05:23
54298,Dalgona Coffee (Chocolate - Cold),1,3.25,06/18/20 05:23
54299,Mini Cheese Tart (Chocolate),1,3.75,06/09/20 12:14
54300,Original Croquette,1,3.0,06/15/20 11:29
54301,Dalgona Coffee (Original - Hot),2,2.75,06/08/20 12:01
54302,Japanese Cheesecake (Full - Matcha),1,12.0,06/10/20 10:59
54303,Dalgona Coffee (Chocolate - Cold),1,3.25,06/14/20 07:47
54304,Dalgona Coffee (Chocolate - Cold),1,3.25,06/09/20 06:16
54305,Japanese Cheesecake (Slice - Original),2,3.75,06/10/20 11:01
54306,Dalgona Coffee (Chocolate - Cold),1,3.25,06/11/20 11:03
54307,Dalgona Coffee (Matcha - Hot),1,3.0,06/08/20 03:44
54308,Dalgona Coffee (Chocolate - Hot),1,3.0,06/23/20 15:54
54309,Macaroon (Matcha),1,3.0,06/12/20 06:15
54310,Coffee (Iced),1,2.5,06/04/20 10:07
54311,Dalgona Coffee (Original - Cold),2,3.0,06/02/20 07:02
54312,Dalgona Coffee (Matcha - Cold),1,3.25,06/09/20 05:40
54313,Macaroon (Green Tea),1,3.0,06/06/20 12:35
54314,Donut (Red Bean),1,2.5,06/10/20 10:13
54314,Coffee (Hot),3,2.25,06/10/20 10:13
54315,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,06/07/20 01:53
54315,Latte (Caramel),1,4.25,06/07/20 01:53
54316,Japanese Cheesecake (Full - Original),1,11.75,06/12/20 08:32
54317,Dalgona Coffee (Chocolate - Cold),1,3.25,06/07/20 10:08
54318,Latte (Regular),1,4.0,06/16/20 07:10
54319,Americano (Iced),1,3.5,06/10/20 04:32
54320,Green Tea Bun,1,2.75,06/19/20 09:57
54321,Dalgona Coffee (Matcha - Cold),4,3.25,06/23/20 06:00
54322,Donut (Matcha),3,2.5,06/25/20 10:54
54323,Milk Bread (Loaf),1,4.5,06/21/20 07:46
54324,Special Japanese Pork Cutlet Lunch Set,1,12.0,06/15/20 04:24
54325,Special Japanese Pork Cutlet Lunch Set,1,12.0,06/05/20 09:10
54326,Mini Cheese Tart (Chocolate),1,3.75,06/26/20 04:50
54326,Americano (Hot),2,3.5,06/26/20 04:50
54327,Macaroon (Matcha),2,3.0,06/12/20 04:42
54328,Macaroon (Chocolate),3,2.75,06/02/20 10:25
54328,Green Tea Yakult Refresher,1,5.0,06/02/20 10:25
54329,Macaroon (Lavender),1,3.0,06/18/20 05:33
54329,Dalgona Coffee (Matcha - Hot),1,3.0,06/18/20 05:33
54330,Japanese Rolled Cake (Roll - Original),1,12.0,06/04/20 08:03
54331,Green Tea Banana Bread (Loaf),1,4.75,06/20/20 11:30
54332,Japanese Rolled Cake (Roll - Chocolate),1,12.0,06/17/20 09:42
54333,Green Tea Bun,2,2.75,06/15/20 12:54
54334,Latte (Caramel),1,4.25,06/28/20 13:55
54335,Japanese Rolled Cake (Slice - Ube),1,4.0,06/26/20 13:15
54335,Tea (Lavender),2,2.0,06/26/20 13:15
54336,Japanese Rolled Cake (Roll - Ube),1,12.0,06/28/20 06:17
54337,Coffee (Hot),1,2.25,06/26/20 12:49
54338,Dalgona Coffee (Matcha - Hot),1,3.0,06/23/20 14:45
54339,Dalgona Coffee (Chocolate - Cold),1,3.25,06/16/20 07:05
54340,Dalgona Coffee (Original - Cold),1,3.0,06/11/20 08:05
54341,Coffee (Iced),2,2.5,06/24/20 04:56
54342,Japanese Rolled Cake (Slice - Ube),1,4.0,06/15/20 03:22
54343,Latte (Rose),1,4.75,06/23/20 10:01
54344,Coffee (Iced),1,2.5,06/03/20 08:52
54345,Donut (Matcha),4,2.5,06/30/20 13:38
54346,Portguese Tart Egg Tarts (6),1,11.0,06/18/20 08:11
54347,Dalgona Coffee (Chocolate - Hot),3,3.0,06/09/20 08:23
54348,Green Tea Bun,1,2.75,06/18/20 07:44
54349,Latte (Sakura),1,4.75,06/27/20 15:00
54350,Mango Yakult Refresher,1,4.75,06/12/20 11:53
54351,Latte (Caramel),1,4.25,06/11/20 08:56
54352,Dalgona Coffee (Original - Cold),1,3.0,06/04/20 09:59
54353,Macaroon (Pistachio),1,3.0,06/05/20 05:52
54354,Japanese Rolled Cake (Roll - Ube),1,12.0,06/27/20 07:00
54355,Macaroon (Earl Grey),2,3.0,06/10/20 11:47
54356,Dalgona Coffee (Matcha - Hot),2,3.0,06/11/20 10:52
54357,Milk Bread (Slice),9,1.25,06/22/20 08:52
54358,Macaroon (Mango),2,3.0,06/10/20 08:09
54358,Tea (Lavender),1,2.0,06/10/20 08:09
54359,Special Japanese Pork Cutlet Lunch Set,1,12.0,06/17/20 12:37
54360,Fruit Sando (Japanese Fruit Sando),1,4.5,06/06/20 09:46
54361,Milk Bread (Loaf),1,4.5,06/22/20 11:44
54362,Japanese Rolled Cake (Roll - Strawberry Cream),2,12.0,06/29/20 11:20
54362,Tea (Earl Grey),1,1.75,06/29/20 11:20
54363,Special Bulgogi Lunch Set,1,12.5,06/26/20 03:35
54364,Japanese Rolled Cake (Roll - Original),1,12.0,06/20/20 07:54
54365,Milk Bread (Slice),5,1.25,06/25/20 13:30
54366,Latte (Sakura),2,4.75,06/09/20 06:57
54367,Donut (Matcha),1,2.5,06/12/20 04:04
54368,Dalgona Coffee (Original - Cold),1,3.0,06/27/20 12:48
54369,Macaroon (Strawberry),1,2.75,06/25/20 13:25
54370,Green Tea Banana Bread (Slice),1,1.75,06/18/20 11:17
54371,Dalgona Coffee (Original - Cold),1,3.0,06/28/20 11:51
54372,Green Tea Banana Bread (Loaf),2,4.75,06/22/20 09:09
54372,Americano (Hot),1,3.5,06/22/20 09:09
54373,Green Tea Banana Bread (Loaf),2,4.75,06/01/20 07:47
54373,Tea (Rose),3,2.0,06/01/20 07:47
54374,Dalgona Coffee (Matcha - Hot),1,3.0,06/20/20 05:22
54375,Macaroon (Mango),1,3.0,06/29/20 12:16
54376,Tea (Green Tea),2,1.75,06/02/20 07:38
54377,Bulgogi Bun,1,2.75,06/16/20 07:25
54378,Macaroon (Vietnamese Coffee),1,3.0,06/04/20 12:00
54379,Portguese Tart Egg Tarts (6),1,11.0,06/03/20 10:35
54379,Dalgona Coffee (Chocolate - Cold),2,3.25,06/03/20 10:35
54380,Dalgona Coffee (Matcha - Cold),1,3.25,06/16/20 07:41
54381,Original Croquette,1,3.0,06/26/20 10:39
54382,Macaroon (Lavender),9,3.0,06/13/20 11:27
54383,Japanese Cheesecake (Full - Original),1,11.75,06/21/20 11:25
54384,Japanese Rolled Cake (Slice - Strawberry Cream),2,4.0,06/06/20 08:33
54384,Latte (Matcha),1,4.75,06/06/20 08:33
54385,Green Tea Banana Bread (Loaf),1,4.75,06/13/20 10:59
54386,Dalgona Coffee (Original - Hot),1,2.75,06/29/20 12:16
54387,Macaroon (Pistachio),1,3.0,06/13/20 13:12
54388,Japanese Rolled Cake (Roll - Ube),1,12.0,06/02/20 12:20
54389,Dalgona Coffee (Chocolate - Cold),4,3.25,06/13/20 09:10
54390,Dalgona Coffee (Matcha - Cold),1,3.25,06/28/20 11:27
54391,Latte (Regular),1,4.0,06/04/20 07:00
54392,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,06/21/20 13:16
54393,Americano (Iced),1,3.5,06/07/20 08:16
54394,Bulgogi Bun,1,2.75,06/20/20 03:51
54395,Dalgona Coffee (Chocolate - Cold),1,3.25,06/09/20 13:50
54396,Japanese Rolled Cake (Roll - Matcha),1,12.0,06/10/20 08:26
54396,Peach Yakult Refresher,1,4.75,06/10/20 08:26
54397,Fruit Sando (Japanese Fruit Sando),1,4.5,06/19/20 13:32
54398,Latte (Caramel),1,4.25,06/22/20 14:10
54399,Donut (Ube),1,2.5,06/04/20 02:19
54400,Tea (Sakura),3,2.0,06/22/20 09:10
54401,Donut (Matcha),1,2.5,06/24/20 07:38
54401,Tea (Green Tea),6,1.75,06/24/20 07:38
54402,Macaroon (Pistachio),2,3.0,06/09/20 09:41
54403,Dalgona Coffee (Strawberry - Hot),1,3.0,06/06/20 10:02
54404,Macaroon (Pandan Coconut),1,3.0,06/03/20 05:53
54405,Special Bulgogi Lunch Set,1,12.5,06/13/20 15:52
54406,Macaroon (Green Tea),1,3.0,06/04/20 10:26
54406,Latte (Matcha),1,4.75,06/04/20 10:26
54407,Fruit Sando (Japanese Fruit Sando),1,4.5,06/10/20 04:02
54408,Coffee (Hot),3,2.25,06/20/20 04:33
54409,Mini Cheese Tart (Chocolate),1,3.75,06/02/20 07:28
54409,Peach Yakult Refresher,1,4.75,06/02/20 07:28
54410,Portguese Tart Egg Tarts (6),1,11.0,06/12/20 08:07
54410,Peach Yakult Refresher,1,4.75,06/12/20 08:07
54411,Green Tea Bun,1,2.75,06/03/20 07:16
54412,Macaroon (Black Seasame),1,3.0,06/23/20 11:09
54413,Americano (Iced),1,3.5,06/26/20 05:07
54414,Macaroon (Pistachio),2,3.0,06/05/20 07:28
54415,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,06/25/20 11:58
54416,Dalgona Coffee (Original - Hot),2,2.75,06/05/20 09:09
