Order ID,Product,Quantity Ordered,Price Each,Order Date
160440,Dalgona Coffee (Chocolate - Hot),3,3.0,12/06/20 10:49
160441,Dalgona Coffee (Matcha - Hot),2,3.0,12/04/20 12:54
160442,Latte (Caramel),1,4.25,12/05/20 07:45
160443,Mini Cheese Tart (Orginal),2,3.75,12/10/20 10:41
160444,Tea (Rose),4,2.0,12/23/20 06:31
160445,Macaroon (Pandan Coconut),3,3.0,12/18/20 04:08
160446,Dalgona Coffee (Original - Hot),1,2.75,12/08/20 12:50
160447,Green Tea Banana Bread (Slice),10,1.75,12/02/20 10:03
160448,Portguese Tart Egg Tarts (Single),4,2.0,12/09/20 08:53
160448,Latte (Sakura),1,4.75,12/09/20 08:53
160449,Special Bulgogi Set,1,12.5,12/18/20 11:02
160450,Japanese Rolled Cake (Roll - Ube),1,12.0,12/03/20 07:44
160451,Dalgona Coffee (Matcha - Hot),1,3.0,12/14/20 04:53
160452,Bulgogi Bun,5,2.75,12/16/20 11:59
160453,Japanese Cheesecake (Full - Matcha),1,12.0,12/17/20 03:36
160454,Macaroon (Black Seasame),1,3.0,12/21/20 06:43
160454,Latte (Regular),2,4.0,12/21/20 06:43
160455,Dalgona Coffee (Original - Hot),2,2.75,12/17/20 09:19
160456,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,12/29/20 08:19
160457,Macaroon (Mango),4,3.0,12/03/20 10:34
160458,Mini Cheese Tart (Chocolate),1,3.75,12/25/20 12:13
160459,Special Vegetarian Curry Set,1,15.0,12/08/20 10:13
160460,Latte (Caramel),1,4.25,12/06/20 11:36
160461,Tea (Lavender),3,2.0,12/13/20 09:51
160462,Dalgona Coffee (Chocolate - Cold),2,3.25,12/03/20 04:09
160463,Donut (Matcha),1,2.5,12/12/20 06:36
160464,Bulgogi Bun,1,2.75,12/28/20 10:10
160465,Dalgona Coffee (Original - Cold),1,3.0,12/29/20 06:39
160466,Mini Cheese Tart (Chocolate),1,3.75,12/12/20 15:17
160467,Tea (Lavender),2,2.0,12/15/20 09:12
160468,Donut (Matcha),1,2.5,12/30/20 09:19
160469,Green Tea Banana Bread (Slice),1,1.75,12/05/20 04:32
160469,Dalgona Coffee (Original - Hot),1,2.75,12/05/20 04:32
160470,Dalgona Coffee (Original - Hot),1,2.75,12/26/20 11:13
160471,Japanese Rolled Cake (Slice - Matcha),1,4.0,12/24/20 01:54
160471,Dalgona Coffee (Strawberry - Hot),1,3.0,12/24/20 01:54
160472,Dalgona Coffee (Original - Cold),1,3.0,12/07/20 08:20
160473,Latte (Regular),1,4.0,12/20/20 04:19
160474,Milk Bread (Loaf),1,4.5,12/26/20 11:17
160475,Green Tea Yakult Refresher,1,5.0,12/17/20 04:56
160476,Japanese Cheesecake (Full - Matcha),1,12.0,12/15/20 14:23
160477,Dalgona Coffee (Matcha - Hot),1,3.0,12/26/20 11:24
160478,Tea (Rose),1,2.0,12/08/20 04:52
160479,Mango Yakult Refresher,1,4.75,12/25/20 12:39
160480,Dalgona Coffee (Original - Hot),1,2.75,12/14/20 08:37
160481,Special Vegetarian Curry Set,1,15.0,12/31/20 12:59
160482,Red Bean Bun,2,2.75,12/23/20 08:03
160483,Mango Yakult Refresher,2,4.75,12/18/20 04:24
160484,Coffee (Hot),1,2.25,12/08/20 04:42
160485,Latte (Rose),1,4.75,12/13/20 09:22
160486,Macaroon (Pistachio),1,3.0,12/15/20 05:46
160486,Tea (Sakura),1,2.0,12/15/20 05:46
160487,Tea (Lavender),1,2.0,12/04/20 17:37
160488,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,12/31/20 02:19
160489,Original Croquette,1,3.0,12/08/20 11:02
160490,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,12/06/20 14:21
160491,Tea (Rose),2,2.0,12/23/20 03:50
160492,Macaroon (Pistachio),1,3.0,12/14/20 09:22
160492,Dalgona Coffee (Chocolate - Hot),2,3.0,12/14/20 09:22
160493,Milk Bread (Loaf),1,4.5,12/31/20 11:21
160494,Macaroon (Pistachio),1,3.0,12/25/20 08:24
160495,Mini Cheese Tart (Orginal),3,3.75,12/12/20 07:55
160496,Dalgona Coffee (Chocolate - Cold),1,3.25,12/25/20 05:01
160497,Special Japanese Pork Cutlet Set,1,12.0,12/04/20 12:10
160498,Japanese Rolled Cake (Slice - Matcha),2,4.0,12/26/20 06:11
160498,Coffee (Hot),2,2.25,12/26/20 06:11
160499,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,12/23/20 07:08
160500,Macaroon (Mango),2,3.0,12/25/20 06:46
160501,Donut (Ube),1,2.5,12/04/20 13:55
160502,Mango Yakult Refresher,1,4.75,12/31/20 07:50
160503,Tea (Lavender),2,2.0,12/22/20 12:10
160504,Macaroon (Vanilla),1,2.75,12/08/20 09:33
160505,Macaroon Set (6),1,15.0,12/05/20 09:09
160506,Latte (Caramel),1,4.25,12/26/20 12:21
160507,Donut (Matcha),1,2.5,12/02/20 07:19
160507,Latte (Regular),1,4.0,12/02/20 07:19
160508,Japanese Rolled Cake (Slice - Original),1,4.0,12/16/20 08:13
160509,Japanese Rolled Cake (Roll - Ube),1,12.0,12/16/20 11:18
160510,Tea (Sakura),2,2.0,12/23/20 07:27
160511,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,12/24/20 10:36
160512,Japanese Rolled Cake (Roll - Original),1,12.0,12/14/20 09:11
160513,Macaroon (Matcha),1,3.0,12/30/20 10:57
160513,Tea (Rose),5,2.0,12/30/20 10:57
160514,Green Tea Banana Bread (Slice),2,1.75,12/29/20 10:15
160515,Dalgona Coffee (Original - Hot),1,2.75,12/30/20 10:16
160516,Americano (Iced),2,3.5,12/14/20 09:32
160517,Japanese Rolled Cake (Roll - Strawberry Cream),3,12.0,12/28/20 04:22
160518,Japanese Cheesecake (Slice - Original),2,3.75,12/23/20 09:24
160519,Latte (Matcha),1,4.75,12/18/20 06:46
160520,Tamago Sando (Japanese Egg Sandwich),2,4.5,12/21/20 13:35
160521,Americano (Hot),3,3.5,12/17/20 11:01
160522,Dalgona Coffee (Strawberry - Cold),1,3.25,12/05/20 08:01
160523,Coffee (Iced),3,2.5,12/17/20 03:03
160524,Dalgona Coffee (Chocolate - Cold),2,3.25,12/10/20 07:00
160525,Japanese Cheesecake (Full - Original),1,11.75,12/29/20 05:35
160526,Coffee (Hot),2,2.25,12/15/20 08:15
160527,Americano (Iced),1,3.5,12/07/20 12:24
160528,Latte (Sakura),1,4.75,12/07/20 07:23
160529,Macaroon (Lavender),6,3.0,12/08/20 09:20
160530,Japanese Rolled Cake (Slice - Matcha),1,4.0,12/12/20 07:28
160530,Latte (Regular),1,4.0,12/12/20 07:28
160531,Tea (Earl Grey),2,1.75,12/23/20 04:16
160532,Macaroon (Black Seasame),1,3.0,12/21/20 10:09
160533,Japanese Rolled Cake (Slice - Chocolate),1,4.0,12/26/20 07:35
160534,Japanese Rolled Cake (Roll - Chocolate),1,12.0,12/15/20 09:03
160535,Special Bulgogi Set,1,12.5,12/09/20 07:17
160536,Japanese Cheesecake (Slice - Matcha),2,4.0,12/07/20 13:53
160537,Milk Bread (Loaf),1,4.5,12/16/20 11:18
160538,Latte (Caramel),1,4.25,12/10/20 09:13
160539,Coffee (Iced),1,2.5,12/02/20 13:20
160540,Macaroon (Strawberry),3,2.75,12/15/20 08:11
160541,Dalgona Coffee (Strawberry - Cold),1,3.25,12/04/20 06:06
160542,Japanese Cheesecake (Slice - Original),1,3.75,12/29/20 09:57
160543,Japanese Cheesecake (Full - Original),1,11.75,12/21/20 12:21
160544,Latte (Caramel),2,4.25,12/05/20 10:31
160545,Japanese Cheesecake (Slice - Original),1,3.75,12/07/20 12:27
160545,Latte (Rose),1,4.75,12/07/20 12:27
160546,Special Bulgogi Set,1,12.5,12/02/20 08:54
160547,Dalgona Coffee (Matcha - Cold),1,3.25,12/15/20 12:47
160548,Japanese Cheesecake (Full - Original),1,11.75,12/16/20 07:59
160549,Latte (Matcha),1,4.75,12/12/20 10:16
160550,Latte (Matcha),1,4.75,12/09/20 06:32
160551,Dalgona Coffee (Strawberry - Hot),1,3.0,12/15/20 09:04
160552,Portguese Tart Egg Tarts (Single),1,2.0,12/10/20 08:09
160553,Red Bean Bun,1,2.75,12/31/20 06:20
160554,Mini Cheese Tart (Chocolate),1,3.75,12/30/20 07:24
160554,Tea (Earl Grey),8,1.75,12/30/20 07:24
160555,Latte (Sakura),3,4.75,12/22/20 07:50
160556,Latte (Sakura),2,4.75,12/04/20 04:21
160557,Americano (Hot),1,3.5,12/14/20 06:40
160558,Special Bulgogi Set,1,12.5,12/02/20 09:12
160559,Portguese Tart Egg Tarts (6),1,11.0,12/17/20 10:20
160560,Original Croquette,1,3.0,12/20/20 10:17
160561,Tea (Rose),1,2.0,12/16/20 09:21
160562,Special Japanese Pork Cutlet Set,1,12.0,12/01/20 11:55
160563,Mini Cheese Tart (Orginal),1,3.75,12/22/20 07:22
160564,Portguese Tart Egg Tarts (6),1,11.0,12/19/20 08:47
160565,Latte (Caramel),1,4.25,12/18/20 10:44
160566,Red Bean Bun,1,2.75,12/31/20 09:40
160567,Macaroon (Pistachio),1,3.0,12/13/20 11:48
160568,Green Tea Yakult Refresher,3,5.0,12/26/20 07:56
160569,Macaroon (Pistachio),1,3.0,12/29/20 13:14
160569,Americano (Iced),1,3.5,12/29/20 13:14
160570,Macaroon (Pistachio),1,3.0,12/01/20 08:22
160571,Katsu Sando (Cripsy Chicken Katsu Sandwich),4,7.5,12/19/20 07:33
160572,Original Croquette,1,3.0,12/30/20 06:53
160573,Macaroon (Vanilla),1,2.75,12/18/20 05:13
160574,Special Japanese Pork Cutlet Set,1,12.0,12/09/20 07:23
160575,Japanese Rolled Cake (Slice - Ube),1,4.0,12/31/20 15:52
160575,Tea (Sakura),6,2.0,12/31/20 15:52
160576,Macaroon (Lavender),1,3.0,12/01/20 07:56
160576,Dalgona Coffee (Chocolate - Cold),1,3.25,12/01/20 07:56
160577,Mango Yakult Refresher,1,4.75,12/07/20 08:54
160578,Portguese Tart Egg Tarts (6),1,11.0,12/31/20 08:34
160579,Donut (Matcha),1,2.5,12/27/20 07:44
160580,Macaroon (Pistachio),1,3.0,12/27/20 08:24
160581,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,12/01/20 05:16
160582,Original Croquette,2,3.0,12/03/20 05:14
160583,Latte (Caramel),1,4.25,12/19/20 07:05
160584,Japanese Cheesecake (Slice - Original),2,3.75,12/16/20 08:12
160585,Tea (Rose),1,2.0,12/30/20 07:13
160586,Japanese Cheesecake (Slice - Original),1,3.75,12/17/20 10:22
160587,Red Bean Bun,2,2.75,12/02/20 10:39
160587,Latte (Rose),1,4.75,12/02/20 10:39
160588,Macaroon (Vanilla),3,2.75,12/25/20 08:00
160589,Red Bean Bun,1,2.75,12/11/20 10:14
160589,Latte (Matcha),1,4.75,12/11/20 10:14
160590,Japanese Rolled Cake (Roll - Matcha),1,12.0,12/29/20 06:11
160591,Portguese Tart Egg Tarts (6),1,11.0,12/19/20 11:12
160592,Mango Yakult Refresher,1,4.75,12/24/20 06:16
160593,Japanese Cheesecake (Slice - Original),2,3.75,12/29/20 10:38
160594,Tea (Rose),1,2.0,12/09/20 10:16
160595,Macaroon (Mango),1,3.0,12/31/20 09:52
160596,Bulgogi Bun,1,2.75,12/29/20 06:15
160597,Japanese Cheesecake (Full - Original),1,11.75,12/24/20 05:18
160598,Macaroon (Mango),1,3.0,12/19/20 13:36
160599,Japanese Rolled Cake (Slice - Matcha),1,4.0,12/31/20 08:47
160600,Coffee (Hot),3,2.25,12/18/20 09:34
160601,Donut (Matcha),3,2.5,12/10/20 12:14
160602,Dalgona Coffee (Original - Hot),1,2.75,12/16/20 11:45
160603,Latte (Sakura),1,4.75,12/10/20 10:03
160604,Latte (Caramel),1,4.25,12/07/20 08:52
160605,Latte (Matcha),1,4.75,12/04/20 09:04
160606,Coffee (Hot),3,2.25,12/03/20 05:08
160607,Japanese Cheesecake (Slice - Original),1,3.75,12/24/20 10:08
160608,Latte (Matcha),1,4.75,12/09/20 08:30
160609,Macaroon (Matcha),5,3.0,12/10/20 07:35
160609,Tea (Earl Grey),5,1.75,12/10/20 07:35
160610,Coffee (Hot),1,2.25,12/11/20 13:14
160611,Special Bulgogi Set,1,12.5,12/28/20 09:27
160612,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,12/31/20 13:41
160613,Japanese Cheesecake (Full - Original),1,11.75,12/16/20 02:19
160614,Green Tea Banana Bread (Slice),1,1.75,12/30/20 10:31
160615,Macaroon (Pistachio),1,3.0,12/18/20 07:57
160616,Japanese Cheesecake (Full - Original),2,11.75,12/06/20 10:48
160617,Macaroon (Pistachio),1,3.0,12/03/20 05:09
160618,Special Bulgogi Set,1,12.5,12/22/20 09:59
160619,Dalgona Coffee (Original - Hot),3,2.75,12/16/20 07:46
160620,Japanese Cheesecake (Slice - Original),2,3.75,12/17/20 08:42
160621,Americano (Hot),1,3.5,12/09/20 08:04
160622,Japanese Cheesecake (Full - Original),2,11.75,12/01/20 08:59
160623,Mango Yakult Refresher,1,4.75,12/29/20 09:17
160624,Peach Yakult Refresher,1,4.75,12/23/20 11:44
160625,Japanese Rolled Cake (Roll - Chocolate),1,12.0,12/09/20 07:16
160626,Milk Bread (Loaf),1,4.5,12/22/20 07:07
160627,Dalgona Coffee (Original - Hot),1,2.75,12/19/20 07:55
160628,Japanese Rolled Cake (Slice - Strawberry Cream),3,4.0,12/20/20 11:13
160628,Tea (Green Tea),1,1.75,12/20/20 11:13
160629,Japanese Rolled Cake (Roll - Matcha),1,12.0,12/13/20 08:07
160630,Green Tea Bun,1,2.75,12/04/20 08:49
160631,Americano (Hot),2,3.5,12/08/20 07:34
160632,Latte (Sakura),1,4.75,12/08/20 10:14
160633,Japanese Rolled Cake (Roll - Ube),1,12.0,12/09/20 07:00
160634,Dalgona Coffee (Original - Cold),2,3.0,12/25/20 14:10
160635,Dalgona Coffee (Chocolate - Hot),1,3.0,12/21/20 06:14
160636,Japanese Rolled Cake (Roll - Ube),1,12.0,12/24/20 11:34
160637,Japanese Cheesecake (Full - Original),1,11.75,12/03/20 03:36
160638,Macaroon (Pistachio),4,3.0,12/02/20 09:18
160639,Japanese Cheesecake (Slice - Original),1,3.75,12/03/20 06:35
160640,Japanese Cheesecake (Slice - Matcha),4,4.0,12/22/20 11:44
160641,Macaroon (Black Seasame),1,3.0,12/23/20 12:01
160641,Tea (Lavender),1,2.0,12/23/20 12:01
160642,Macaroon (Black Seasame),1,3.0,12/13/20 09:38
160643,Macaroon (Matcha),1,3.0,12/26/20 10:10
160644,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,12/20/20 11:10
160645,Portguese Tart Egg Tarts (Single),3,2.0,12/07/20 10:34
160646,Green Tea Yakult Refresher,1,5.0,12/06/20 04:46
160647,Donut (Ube),1,2.5,12/13/20 13:20
160648,Original Croquette,1,3.0,12/16/20 08:34
160649,Japanese Cheesecake (Slice - Original),1,3.75,12/20/20 07:18
160649,Dalgona Coffee (Chocolate - Hot),1,3.0,12/20/20 07:18
160650,Original Croquette,2,3.0,12/01/20 05:48
160651,Special Japanese Pork Cutlet Set,1,12.0,12/16/20 07:10
160652,Japanese Rolled Cake (Roll - Original),1,12.0,12/03/20 06:32
160653,Bulgogi Bun,1,2.75,12/20/20 09:37
160654,Macaroon (Pistachio),1,3.0,12/07/20 07:33
160655,Special Bulgogi Set,1,12.5,12/16/20 11:59
160656,Dalgona Coffee (Original - Cold),1,3.0,12/17/20 11:43
160657,Mango Yakult Refresher,1,4.75,12/12/20 12:24
160658,Macaroon (Vanilla),2,2.75,12/31/20 10:49
160658,Dalgona Coffee (Matcha - Cold),1,3.25,12/31/20 10:49
160659,Dalgona Coffee (Chocolate - Hot),1,3.0,12/01/20 10:51
160660,Peach Yakult Refresher,1,4.75,12/21/20 05:20
160661,Milk Bread (Loaf),1,4.5,12/02/20 12:19
160662,Special Japanese Pork Cutlet Set,1,12.0,12/16/20 07:30
160663,Special Vegetarian Curry Set,1,15.0,12/17/20 11:29
160664,Macaroon (Black Seasame),1,3.0,12/03/20 10:58
160664,Latte (Caramel),1,4.25,12/03/20 10:58
160665,Original Croquette,1,3.0,12/12/20 12:15
160666,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,12/02/20 07:21
160667,Green Tea Banana Bread (Loaf),1,4.75,12/22/20 14:08
160668,Green Tea Banana Bread (Slice),1,1.75,12/08/20 06:36
160669,Japanese Rolled Cake (Roll - Chocolate),1,12.0,12/29/20 09:36
160670,Latte (Caramel),1,4.25,12/09/20 11:50
160671,Mini Cheese Tart (Orginal),1,3.75,12/25/20 06:40
160672,Dalgona Coffee (Original - Hot),1,2.75,12/11/20 05:02
160673,Japanese Cheesecake (Slice - Original),1,3.75,12/06/20 07:12
160673,Latte (Rose),1,4.75,12/06/20 07:12
160674,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,12/06/20 10:11
160675,Macaroon (Chocolate),2,2.75,12/20/20 13:16
160676,Japanese Rolled Cake (Slice - Ube),3,4.0,12/29/20 13:00
160676,Dalgona Coffee (Original - Cold),3,3.0,12/29/20 13:00
160677,Fruit Sando (Japanese Fruit Sando),2,4.5,12/14/20 04:40
160678,Original Croquette,4,3.0,12/26/20 13:19
160679,Mini Cheese Tart (Chocolate),1,3.75,12/31/20 04:02
160679,Tea (Green Tea),8,1.75,12/31/20 04:02
160680,Macaroon (Matcha),4,3.0,12/23/20 11:05
160681,Dalgona Coffee (Chocolate - Hot),1,3.0,12/31/20 12:40
160682,Japanese Rolled Cake (Slice - Matcha),2,4.0,12/11/20 07:04
160683,Japanese Cheesecake (Slice - Matcha),1,4.0,12/24/20 12:51
160684,Macaroon (Vanilla),1,2.75,12/13/20 11:38
160684,Dalgona Coffee (Original - Hot),1,2.75,12/13/20 11:38
160685,Tea (Lavender),1,2.0,12/19/20 09:21
160686,Japanese Cheesecake (Full - Original),1,11.75,12/10/20 12:29
160687,Macaroon (Green Tea),1,3.0,12/24/20 08:35
160688,Japanese Cheesecake (Slice - Matcha),1,4.0,12/11/20 07:04
160688,Tea (Rose),5,2.0,12/11/20 07:04
160689,Green Tea Banana Bread (Slice),2,1.75,12/14/20 09:48
160689,Americano (Hot),1,3.5,12/14/20 09:48
160690,Japanese Cheesecake (Full - Original),1,11.75,12/21/20 10:34
160691,Milk Bread (Loaf),1,4.5,12/05/20 08:45
160692,Dalgona Coffee (Strawberry - Hot),2,3.0,12/19/20 13:52
160693,Latte (Matcha),1,4.75,12/26/20 11:12
160694,Dalgona Coffee (Strawberry - Cold),1,3.25,12/04/20 13:11
160695,Macaroon (Mango),1,3.0,12/17/20 07:07
160695,Dalgona Coffee (Matcha - Cold),1,3.25,12/17/20 07:07
160696,Dalgona Coffee (Strawberry - Cold),1,3.25,12/30/20 05:41
160697,Macaroon (Matcha),1,3.0,12/13/20 09:33
160697,Americano (Iced),1,3.5,12/13/20 09:33
160698,Coffee (Hot),6,2.25,12/05/20 07:27
160699,Dalgona Coffee (Matcha - Hot),1,3.0,12/25/20 09:57
160700,Dalgona Coffee (Original - Hot),2,2.75,12/05/20 09:33
160701,Green Tea Yakult Refresher,1,5.0,12/01/20 12:30
160702,Original Croquette,1,3.0,12/29/20 06:58
160703,Japanese Cheesecake (Full - Original),1,11.75,12/16/20 07:24
160704,Americano (Iced),1,3.5,12/27/20 08:14
160705,Macaroon (Earl Grey),1,3.0,12/18/20 11:43
160706,Macaroon (Pistachio),1,3.0,12/30/20 11:01
160707,Americano (Hot),1,3.5,12/22/20 09:47
160708,Tea (Lavender),1,2.0,12/27/20 14:17
160709,Japanese Cheesecake (Full - Original),1,11.75,12/13/20 10:47
160710,Macaroon (Pistachio),3,3.0,12/19/20 11:55
160711,Special Bulgogi Set,1,12.5,12/20/20 07:13
160712,Milk Bread (Loaf),1,4.5,12/30/20 05:05
160713,Dalgona Coffee (Chocolate - Hot),1,3.0,12/03/20 12:27
160714,Dalgona Coffee (Original - Hot),2,2.75,12/24/20 13:39
160715,Tea (Lavender),2,2.0,12/09/20 06:16
160716,Bulgogi Bun,1,2.75,12/26/20 11:07
160717,Tea (Lavender),2,2.0,12/29/20 13:28
160718,Mini Cheese Tart (Orginal),1,3.75,12/25/20 06:00
160719,Green Tea Banana Bread (Slice),3,1.75,12/02/20 05:23
160720,Macaroon (Pistachio),2,3.0,12/25/20 07:01
160721,Macaroon (Vietnamese Coffee),1,3.0,12/27/20 03:59
160721,Tea (Earl Grey),2,1.75,12/27/20 03:59
160722,Mango Yakult Refresher,3,4.75,12/26/20 07:32
160723,Japanese Cheesecake (Slice - Original),3,3.75,12/21/20 10:57
160723,Latte (Matcha),2,4.75,12/21/20 10:57
160724,Dalgona Coffee (Chocolate - Cold),1,3.25,12/07/20 09:29
160725,Dalgona Coffee (Chocolate - Hot),1,3.0,12/31/20 06:40
160726,Japanese Cheesecake (Slice - Original),1,3.75,12/14/20 05:23
160726,Dalgona Coffee (Matcha - Hot),1,3.0,12/14/20 05:23
160727,Dalgona Coffee (Original - Hot),1,2.75,12/06/20 10:53
160728,Tea (Lavender),2,2.0,12/02/20 09:25
160729,Original Croquette,1,3.0,12/11/20 08:49
160730,Latte (Matcha),1,4.75,12/04/20 04:43
160731,Macaroon (Pandan Coconut),2,3.0,12/18/20 09:20
160732,Green Tea Bun,1,2.75,12/09/20 06:30
160732,Green Tea Yakult Refresher,1,5.0,12/09/20 06:30
160733,Original Croquette,1,3.0,12/04/20 07:23
160734,Dalgona Coffee (Original - Cold),1,3.0,12/21/20 11:28
160735,Macaroon (Strawberry),1,2.75,12/25/20 15:25
160735,Green Tea Yakult Refresher,1,5.0,12/25/20 15:25
160736,Mango Yakult Refresher,1,4.75,12/16/20 13:43
160737,Macaroon (Vietnamese Coffee),1,3.0,12/26/20 12:04
160738,Peach Yakult Refresher,1,4.75,12/06/20 04:02
160739,Latte (Matcha),1,4.75,12/13/20 07:27
160740,Japanese Rolled Cake (Roll - Matcha),2,12.0,12/08/20 12:12
160741,Donut (Red Bean),1,2.5,12/05/20 11:25
160742,Milk Bread (Loaf),1,4.5,12/19/20 06:01
160743,Mango Yakult Refresher,2,4.75,12/19/20 07:16
160744,Macaroon (Pistachio),2,3.0,12/10/20 07:25
160745,Macaroon (Green Tea),1,3.0,12/26/20 15:06
160746,Japanese Rolled Cake (Roll - Original),1,12.0,12/11/20 11:02
160747,Coffee (Iced),1,2.5,12/05/20 23:20
160748,Green Tea Yakult Refresher,1,5.0,12/18/20 10:56
160749,Japanese Cheesecake (Slice - Matcha),2,4.0,12/25/20 06:48
160749,Dalgona Coffee (Chocolate - Cold),1,3.25,12/25/20 06:48
160750,Dalgona Coffee (Original - Hot),3,2.75,12/14/20 11:19
160751,Dalgona Coffee (Original - Hot),1,2.75,12/04/20 08:49
160752,Green Tea Bun,1,2.75,12/03/20 11:38
160753,Portguese Tart Egg Tarts (Single),2,2.0,12/29/20 06:48
160754,Japanese Rolled Cake (Slice - Chocolate),2,4.0,12/02/20 07:02
160754,Dalgona Coffee (Strawberry - Hot),1,3.0,12/02/20 07:02
160755,Tea (Sakura),1,2.0,12/25/20 07:25
160756,Macaroon (Matcha),1,3.0,12/23/20 07:04
160756,Dalgona Coffee (Strawberry - Hot),1,3.0,12/23/20 07:04
160757,Japanese Rolled Cake (Slice - Chocolate),1,4.0,12/08/20 08:31
160758,Japanese Rolled Cake (Slice - Original),1,4.0,12/15/20 07:27
160759,Mango Yakult Refresher,2,4.75,12/03/20 09:09
160760,Dalgona Coffee (Original - Hot),1,2.75,12/13/20 08:23
160761,Dalgona Coffee (Matcha - Cold),1,3.25,12/22/20 11:03
160762,Macaroon (Lavender),1,3.0,12/15/20 10:38
160763,Special Bulgogi Set,1,12.5,12/29/20 11:22
160764,Latte (Matcha),1,4.75,12/16/20 05:58
160765,Donut (Ube),1,2.5,12/29/20 07:21
160765,Dalgona Coffee (Chocolate - Cold),2,3.25,12/29/20 07:21
160766,Tea (Lavender),1,2.0,12/02/20 13:17
160767,Tea (Green Tea),4,1.75,12/08/20 08:52
160768,Latte (Caramel),1,4.25,12/15/20 08:12
160769,Dalgona Coffee (Original - Hot),4,2.75,12/12/20 11:04
160770,Tamago Sando (Japanese Egg Sandwich),1,4.5,12/25/20 12:05
160771,Donut (Ube),1,2.5,12/12/20 07:39
160772,Portguese Tart Egg Tarts (6),1,11.0,12/03/20 13:53
160773,Americano (Iced),1,3.5,12/10/20 09:44
160774,Donut (Red Bean),1,2.5,12/26/20 11:46
160774,Tea (Lavender),1,2.0,12/26/20 11:46
160775,Milk Bread (Loaf),1,4.5,12/13/20 13:44
160776,Mango Yakult Refresher,1,4.75,12/27/20 07:13
160777,Donut (Red Bean),2,2.5,12/17/20 11:10
160778,Latte (Sakura),2,4.75,12/10/20 10:48
160779,Donut (Matcha),1,2.5,12/09/20 10:37
160779,Dalgona Coffee (Strawberry - Cold),1,3.25,12/09/20 10:37
